sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
MDL17-2054	A1BG	19	58345178	58353499	FALSE	1004	-0.340338723643689	43	57839084	58510100	0.467769159654914	4	NA	0.467769159654914	4	NA	671016	NA	32	10	0	FALSE	GAIN (many states)	PASS
MDL17-2054	A1CF	10	50799409	50885675	FALSE	538	-0.26511088114088	47	48251500	50845600	0.519179582709182	4	NA	0.519179582709182	4	NA	2594100	NA	23	19	0	TRUE	GAIN (many states)	PASS
MDL17-2054	A2M	12	9067664	9116229	FALSE	613	-0.203924783777964	52	7936000	9293800	0.574149055524718	4	NA	0.574149055524718	4	NA	1357800	NA	20	49	0	FALSE	GAIN (many states)	PASS
MDL17-2054	A2ML1	12	8822472	8887001	FALSE	613	-0.203924783777964	52	7936000	9293800	0.574149055524718	4	NA	0.574149055524718	4	NA	1357800	NA	20	42	0	FALSE	GAIN (many states)	PASS
MDL17-2054	A3GALT2	1	33306766	33321098	FALSE	12	-0.123577608688959	60	31790700	43403000	0.676686067560119	4	NA	0.676686067560119	4	NA	11612300	NA	165	7	0	FALSE	GAIN (many states)	PASS
MDL17-2054	A4GALT	22	42692112	42721298	FALSE	1121	-0.572982421479972	27	42398100	42785553	NA	2	NA	NA	2	NA	387453	NA	7	6	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-2054	A4GNT	3	138123718	138132387	FALSE	235	-0.191976391061346	49	137998800	140459900	0.576182780961203	4	2	0.576182780961203	4	2	2461100	2	22	5	1	FALSE	TETRAPLOID	PASS
MDL17-2054	AAAS	12	53307456	53324864	FALSE	620	0.036751379164619	70	53123800	56174700	0.62306679621282	5	NA	0.62306679621282	5	NA	3050900	NA	94	17	0	FALSE	AMP (many states)	PASS
MDL17-2054	AACS	12	125065379	125143333	FALSE	647	-0.336998010117534	41	124354600	131076820	0.68001214477528	5	0	0.68001214477528	5	0	6722220	5	17	30	5	FALSE	AMP (LOH)	PASS
MDL17-2054	AADAC	3	151814037	151828488	FALSE	241	0.0869617632373044	71	150552290	156176192	0.551845000250773	6	3	0.551845000250773	6	3	5623902	3	32	8	1	FALSE	AMP (BALANCED)	PASS
MDL17-2054	AADACL2	3	151733916	151761339	FALSE	241	0.0869617632373044	71	150552290	156176192	0.551845000250773	6	3	0.551845000250773	6	3	5623902	3	32	7	1	FALSE	AMP (BALANCED)	PASS
MDL17-2054	AADACL3	1	12716115	12728759	FALSE	2	-0.277992755814145	47	6549700	12776000	0.519179582709182	4	NA	0.519179582709182	4	NA	6226300	NA	73	9	0	FALSE	GAIN (many states)	PASS
MDL17-2054	AADACL4	1	12644547	12667086	FALSE	2	-0.277992755814145	47	6549700	12776000	0.519179582709182	4	NA	0.519179582709182	4	NA	6226300	NA	73	8	0	FALSE	GAIN (many states)	PASS
MDL17-2054	AADAT	4	170060222	170091699	FALSE	288	-0.0801445912473683	61	169703900	186082679	0.68001214477528	4	2	0.68001214477528	4	2	16378779	2	51	17	0	FALSE	TETRAPLOID	PASS
MDL17-2054	AAGAB	15	67201033	67255195	FALSE	711	-0.116789296585635	60	64622900	74044900	0.676686067560119	4	NA	0.676686067560119	4	NA	9422000	NA	87	13	0	FALSE	GAIN (many states)	PASS
MDL17-2054	AAK1	2	69457997	69674349	FALSE	114	0.0299462869922258	70	32251100	70301700	0.62306679621282	5	NA	0.62306679621282	5	NA	38050600	NA	171	33	0	FALSE	AMP (many states)	suppress_segment_too_large
MDL17-2054	AAMDC	11	77821109	77918432	FALSE	586	-0.123383905969174	60	77228000	78891500	0.676686067560119	4	NA	0.676686067560119	4	NA	1663500	NA	17	22	0	FALSE	GAIN (many states)	PASS
MDL17-2054	AAMP	2	218264123	218270257	FALSE	162	0.00175339129612018	66	215371809	218323300	0.68001214477528	4	2	0.68001214477528	4	2	2951491	2	20	15	0	FALSE	TETRAPLOID	PASS
MDL17-2054	AANAT	17	76453351	76470117	FALSE	862	-0.166116352816871	55	76084790	76718909	0.617468788094573	4	2	0.617468788094573	4	2	634119	2	17	7	0	FALSE	TETRAPLOID	PASS
MDL17-2054	AAR2	20	36236459	36270918	FALSE	1022	-0.298700598876346	47	36125411	37155091	0.519179582709182	4	NA	0.519179582709182	4	NA	1029680	NA	15	8	0	FALSE	GAIN (many states)	PASS
MDL17-2054	AARD	8	116938199	116944487	FALSE	460	0.266836551815779	81	109510736	123220369	0.67729074309798	6	1	0.67729074309798	6	1	13709633	5	32	2	0	FALSE	AMP	suppress_segment_too_large
MDL17-2054	AARS	16	70252295	70289543	FALSE	767	-0.265111350888152	45	70221300	71449900	0.524580952532854	4	2	0.524580952532854	4	2	1228600	2	18	30	1	FALSE	TETRAPLOID	PASS
MDL17-2054	AARS2	6	44299654	44313326	FALSE	355	-0.219474104840125	52	33425700	44311100	0.574149055524718	4	NA	0.574149055524718	4	NA	10885400	NA	157	27	0	TRUE	GAIN (many states)	PASS
MDL17-2054	AARSD1	17	42950526	42964498	FALSE	823	-0.0455308653776993	62	42207461	43094500	0.68001214477528	4	2	0.68001214477528	4	2	887039	2	36	16	0	FALSE	TETRAPLOID	PASS
MDL17-2054	AASDH	4	56338287	56387508	FALSE	264	0.0448846650753489	70	9996900	78872600	0.62306679621282	5	NA	0.62306679621282	5	NA	68875700	NA	255	20	0	FALSE	AMP (many states)	suppress_segment_too_large
MDL17-2054	AASDHPPT	11	106075501	106098710	FALSE	589	0.0820815515875029	71	90035400	113202400	0.551845000250773	6	3	0.551845000250773	6	3	23167000	3	121	8	0	FALSE	AMP (BALANCED)	suppress_segment_too_large
MDL17-2054	AASS	7	122075647	122144280	FALSE	414	0.16226456931522	75	111900441	122409619	0.67729074309798	5	1	0.67729074309798	5	1	10509178	4	34	26	0	FALSE	AMP	suppress_segment_too_large
MDL17-2054	AATF	17	36948875	37056871	FALSE	812	0.00382996693557353	67	36486726	37252000	0.68001214477528	4	NA	0.68001214477528	4	NA	765274	NA	9	20	0	FALSE	GAIN (many states)	PASS
MDL17-2054	AATK	17	81117295	81166077	FALSE	871	-0.726413133477278	21	81035434	81239762	1	2	1	1	2	1	204328	1	6	32	5	FALSE	DIPLOID	PASS
MDL17-2054	ABAT	16	8674565	8784575	FALSE	731	-0.318827965219744	43	3404400	10818282	0.467769159654914	4	NA	0.467769159654914	4	NA	7413882	NA	57	28	0	FALSE	GAIN (many states)	PASS
MDL17-2054	ABCA1	9	104781002	104928237	FALSE	492	0.110466145562242	71	104618290	110787900	0.551845000250773	6	3	0.551845000250773	6	3	6169610	3	29	79	12	FALSE	AMP (BALANCED)	PASS
MDL17-2054	ABCA10	17	69147214	69244846	FALSE	848	0.157456721102816	76	68149500	73208500	0.576657664078409	6	3	0.576657664078409	6	3	5059000	3	19	38	0	FALSE	AMP (BALANCED)	PASS
MDL17-2054	ABCA12	2	214931542	215138428	FALSE	161	0.0246174138561447	68	206765369	215370536	0.53543311414076	6	3	0.53543311414076	6	3	8605167	3	33	72	5	FALSE	AMP (BALANCED)	PASS
MDL17-2054	ABCA13	7	48171458	48647496	FALSE	400	-0.160719087361165	56	45888700	55142400	0.619142371288342	4	NA	0.619142371288342	4	NA	9253700	NA	22	109	0	FALSE	GAIN (many states)	PASS
MDL17-2054	ABCA2	9	137007227	137028922	FALSE	527	-0.208629386141272	51	136925800	137079100	0.607955313167495	4	2	0.607955313167495	4	2	153300	2	16	54	4	FALSE	TETRAPLOID	PASS
MDL17-2054	ABCA3	16	2275881	2340746	FALSE	729	-0.572117594840578	27	1314000	2514000	NA	2	NA	NA	2	NA	1200000	NA	60	52	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-2054	ABCA4	1	93992835	94121132	FALSE	18	0.0388752333342506	70	55079600	108837509	0.62306679621282	5	2	0.62306679621282	5	2	53757909	3	217	77	0	FALSE	AMP	suppress_segment_too_large
MDL17-2054	ABCA5	17	69244311	69327244	FALSE	848	0.157456721102816	76	68149500	73208500	0.576657664078409	6	3	0.576657664078409	6	3	5059000	3	19	36	0	FALSE	AMP (BALANCED)	PASS
MDL17-2054	ABCA6	17	69078702	69141888	FALSE	848	0.157456721102816	76	68149500	73208500	0.576657664078409	6	3	0.576657664078409	6	3	5059000	3	19	41	1	FALSE	AMP (BALANCED)	PASS
MDL17-2054	ABCA7	19	1040101	1065572	FALSE	907	-0.270022997782208	47	107400	1391200	0.519179582709182	4	NA	0.519179582709182	4	NA	1283800	NA	48	50	0	FALSE	GAIN (many states)	PASS
MDL17-2054	ABCA8	17	68867292	68955392	FALSE	848	0.157456721102816	76	68149500	73208500	0.576657664078409	6	3	0.576657664078409	6	3	5059000	3	19	48	2	FALSE	AMP (BALANCED)	PASS
MDL17-2054	ABCA9	17	68974488	69061064	FALSE	848	0.157456721102816	76	68149500	73208500	0.576657664078409	6	3	0.576657664078409	6	3	5059000	3	19	46	0	FALSE	AMP (BALANCED)	PASS
