sample	arm	tcn	lcn	cn_length	arm_length	frac_of_arm	cn_state
X1196	1q	3	1	94043752	99439909	0.95	GAIN
X1196	2q	2	1	122472171	140175503	0.87	DIPLOID
X1196	3p	2	1	42422616	42422616	1	DIPLOID
X1196	3q	2	1	101613195	104224873	0.97	DIPLOID
X1196	4p	1	0	50674606	50674606	1	HETLOSS
X1196	4q	1	0	139173436	139263236	1	HETLOSS
X1196	5p	2	1	13585053.5	14173953.5	0.96	DIPLOID
X1196	5q	2	1	125160824.5	129700601.5	0.96	DIPLOID
X1196	6p	1	0	57831711	57831711	1	HETLOSS
X1196	6q	1	0	109620575	109620575	1	HETLOSS
X1196	7q	2	1	57495239	57686939	1	DIPLOID
X1196	8p	2	1	36933204.5	37593004.5	0.98	DIPLOID
X1196	8q	2	1	85043199.5	98236323.5	0.87	DIPLOID
X1196	9p	1	0	4645396.5	4645396.5	1	HETLOSS
X1196	9q	1	0	92682358.5	92682358.5	1	HETLOSS
X1196	10p	1	0	37729200	37729200	1	HETLOSS
X1196	10q	2	1	50171307	53907829	0.93	DIPLOID
X1196	11q	2	1	43913482	44562141	0.99	DIPLOID
X1196	12p	2	1	35965229.5	35965229.5	1	DIPLOID
X1196	12q	2	1	97253718.5	97253718.5	1	DIPLOID
X1196	13q	1	0	96152800	96152800	1	HETLOSS
X1196	14q	1	0	87667157	87667157	1	HETLOSS
X1196	16p	1	0	37249587.5	37249587.5	1	HETLOSS
X1196	16q	1	0	52880495.5	52880495.5	1	HETLOSS
X1196	17p	1	0	22659167.5	23558833.5	0.96	HETLOSS
X1196	17q	1	0	48094723.5	56984321.5	0.84	HETLOSS
X1196	18p	2	1	18113652.5	18113652.5	1	DIPLOID
X1196	18q	2	1	56189246.5	61936646.5	0.91	DIPLOID
X1196	20p	2	1	28149590	28149590	1	DIPLOID
X1196	21q	2	1	34502528	34789104	0.99	DIPLOID
X1196	22q	1	0	34709514	35449062	0.98	HETLOSS
X1196	23p	1	0	59662760.5	59662760.5	1	HETLOSS
X1196	23q	1	0	90119739.5	95517339.5	0.94	HETLOSS
