sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
MDL17-1897	A1BG	19	58345178	58353499	FALSE	1076	-0.104726547497325	67	57859200	58599300	NA	2	NA	NA	2	NA	740100	NA	35	10	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	A1CF	10	50799409	50885675	FALSE	585	-0.0144579416092783	75	50026000	58817800	NA	2	NA	NA	2	NA	8791800	NA	17	19	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	A2M	12	9067664	9116229	FALSE	671	-0.0527942371158312	71	8050600	9239500	NA	2	NA	NA	2	NA	1188900	NA	19	49	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	A2ML1	12	8822472	8887001	FALSE	671	-0.0527942371158312	71	8050600	9239500	NA	2	NA	NA	2	NA	1188900	NA	19	42	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	A3GALT2	1	33306766	33321098	FALSE	13	0.114339217721738	83	31790700	43403000	NA	2	NA	NA	2	NA	11612300	NA	165	7	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	A4GALT	22	42692112	42721298	FALSE	1196	-0.275713138888174	50	42398100	43018722	0.610379015966124	1	0	0.610379015966124	1	0	620622	1	9	6	0	FALSE	HETLOSS	PASS
MDL17-1897	A4GNT	3	138123718	138132387	FALSE	247	-0.025481791548983	68	137998800	141287499	1	2	1	1	2	1	3288699	1	26	5	1	FALSE	DIPLOID	PASS
MDL17-1897	AAAS	12	53307456	53324864	FALSE	680	0.169022238785252	86	53179800	57162800	NA	2	NA	NA	2	NA	3983000	NA	128	17	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	AACS	12	125065379	125143333	FALSE	714	-0.127648687011268	59	124348060	130422400	1	2	1	1	2	1	6074340	1	14	30	5	FALSE	DIPLOID	PASS
MDL17-1897	AADAC	3	151814037	151828488	FALSE	253	0.180262879906381	84	149209323	156176192	1	2	1	1	2	1	6966869	1	42	8	1	FALSE	DIPLOID	PASS
MDL17-1897	AADACL2	3	151733916	151761339	FALSE	253	0.180262879906381	84	149209323	156176192	1	2	1	1	2	1	6966869	1	42	7	1	FALSE	DIPLOID	PASS
MDL17-1897	AADACL3	1	12716115	12728759	FALSE	6	-0.0556287817166208	71	10659800	13115800	NA	2	NA	NA	2	NA	2456000	NA	46	9	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	AADACL4	1	12644547	12667086	FALSE	6	-0.0556287817166208	71	10659800	13115800	NA	2	NA	NA	2	NA	2456000	NA	46	8	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	AADAT	4	170060222	170091699	FALSE	314	-0.0552018143493246	71	169703900	174715500	NA	2	NA	NA	2	NA	5011600	NA	14	17	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	AAGAB	15	67201033	67255195	FALSE	782	0.227561634732759	89	45171800	72607600	NA	2	NA	NA	2	NA	27435800	NA	186	13	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	AAK1	2	69457997	69674349	FALSE	114	0.287780624825974	91	63588200	70088800	NA	2	NA	NA	2	NA	6500600	NA	39	33	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	AAMDC	11	77821109	77918432	FALSE	638	-0.0550629644702818	71	75164200	78222400	NA	2	NA	NA	2	NA	3058200	NA	37	22	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-1897	AAMP	2	218264123	218270257	FALSE	175	0.00142037063833089	72	216478050	219308800	1	2	1	1	2	1	2830750	1	51	15	0	FALSE	DIPLOID	PASS
MDL17-1897	AANAT	17	76453351	76470117	FALSE	941	-0.292708427836352	50	76085800	76540357	0.610379015966124	1	0	0.610379015966124	1	0	454557	1	12	7	0	FALSE	HETLOSS	PASS
