sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
MDL17-5335	A1BG	19	58345178	58353499	FALSE	1145	-0.526437471022264	40	58037800	58511900	0.479122228885843	1	0	0.479122228885843	1	0	474100	1	22	10	0	FALSE	HETLOSS	PASS
MDL17-5335	A1CF	10	50799409	50885675	FALSE	600	-0.208789668320874	61	49773200	50845600	NA	2	NA	NA	2	NA	1072400	NA	8	19	0	TRUE	DIPLOID or CNLOH	PASS
MDL17-5335	A2M	12	9067664	9116229	FALSE	703	-0.155223583034103	64	8039700	9294400	NA	2	NA	NA	2	NA	1254700	NA	19	49	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-5335	A2ML1	12	8822472	8887001	FALSE	703	-0.155223583034103	64	8039700	9294400	NA	2	NA	NA	2	NA	1254700	NA	19	42	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-5335	A3GALT2	1	33306766	33321098	FALSE	12	-0.219958021033083	61	31765100	39084500	NA	2	NA	NA	2	NA	7319400	NA	103	7	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-5335	A4GALT	22	42692112	42721298	FALSE	1252	-0.45535012217538	41	42500614	45535351	1	2	1	1	2	1	3034737	1	35	6	0	FALSE	DIPLOID	PASS
MDL17-5335	A4GNT	3	138123718	138132387	FALSE	280	0.133192219620976	84	136262144	138592000	0.66938494280445	3	NA	0.66938494280445	3	NA	2329856	NA	15	5	1	FALSE	GAIN (many states)	PASS
MDL17-5335	AAAS	12	53307456	53324864	FALSE	716	-0.0170884242269255	71	53006600	53466100	0.66938494280445	3	NA	0.66938494280445	3	NA	459500	NA	20	17	0	FALSE	GAIN (many states)	PASS
MDL17-5335	AACS	12	125065379	125143333	FALSE	743	-0.0973108928097425	66	123773100	125654200	0.249860590147152	4	0	0.249860590147152	4	0	1881100	4	12	30	5	FALSE	CNLOH & GAIN	PASS
MDL17-5335	AADAC	3	151814037	151828488	FALSE	285	0.45054994455111	95	142838800	156544194	0.66938494280445	4	2	0.66938494280445	4	2	13705394	2	62	8	1	FALSE	TETRAPLOID	PASS
