sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X991	A1BG	19	58345178	58353499	FALSE	310	-0.157669442937013	23	57232000	58599300	0.589813104621201	3	1	0.589813104621201	3	1	1367300	2	71	10	0	FALSE	LOSS AFTER	PASS
X991	A1CF	10	50799409	50885675	FALSE	153	0.30345624374345	43	239300	68394400	0.694138436270771	4	NA	0.694138436270771	4	NA	68155100	NA	261	19	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X991	A2M	12	9067664	9116229	FALSE	178	-0.106694008635544	28	12200	9443600	0.694138436270771	3	NA	0.694138436270771	3	NA	9431400	NA	124	49	0	FALSE	LOSS (many states)	PASS
X991	A2ML1	12	8822472	8887001	FALSE	178	-0.106694008635544	28	12200	9443600	0.694138436270771	3	NA	0.694138436270771	3	NA	9431400	NA	124	42	0	FALSE	LOSS (many states)	PASS
X991	A3GALT2	1	33306766	33321098	FALSE	3	-0.600528890057852	8	16871000	54716100	NA	2	NA	NA	2	NA	37845100	NA	496	7	0	FALSE	LOSS BEFORE or DOUBLE LOSS AFTER	PASS
X991	A4GALT	22	42692112	42721298	FALSE	344	-0.267475830501033	16	39102608	43123944	0.53929986500824	3	1	0.53929986500824	3	1	4021336	2	68	6	0	FALSE	LOSS AFTER	PASS
X991	A4GNT	3	138123718	138132387	FALSE	72	-0.0324672190019905	29	136995500	149322237	0.694138436270771	3	1	0.694138436270771	3	1	12326737	2	61	5	1	FALSE	LOSS AFTER	PASS
X991	AAAS	12	53307456	53324864	FALSE	180	-0.115316300910081	28	47720900	57750700	0.694138436270771	3	NA	0.694138436270771	3	NA	10029800	NA	279	17	0	FALSE	LOSS (many states)	PASS
X991	AACS	12	125065379	125143333	FALSE	197	-0.0843403870248439	25	123651000	132856714	0.694138436270771	3	1	0.694138436270771	3	1	9205714	2	42	30	5	FALSE	LOSS AFTER	PASS
X991	AADAC	3	151814037	151828488	FALSE	74	-0.0123270959627523	29	149902113	169830600	0.694138436270771	3	1	0.694138436270771	3	1	19928487	2	80	8	1	FALSE	LOSS AFTER	PASS
X991	AADACL2	3	151733916	151761339	FALSE	74	-0.0123270959627523	29	149902113	169830600	0.694138436270771	3	1	0.694138436270771	3	1	19928487	2	80	7	1	FALSE	LOSS AFTER	PASS
X991	AADACL3	1	12716115	12728759	FALSE	1	-0.600468551421972	8	13400	16550800	NA	2	NA	NA	2	NA	16537400	NA	225	9	0	FALSE	LOSS BEFORE or DOUBLE LOSS AFTER	PASS
X991	AADACL4	1	12644547	12667086	FALSE	1	-0.600468551421972	8	13400	16550800	NA	2	NA	NA	2	NA	16537400	NA	225	8	0	FALSE	LOSS BEFORE or DOUBLE LOSS AFTER	PASS
X991	AADAT	4	170060222	170091699	FALSE	85	-0.520794484819853	9	128122462	188143719	1	2	1	1	2	1	60021257	1	188	17	0	FALSE	DOUBLE LOSS AFTER	PASS
X991	AAGAB	15	67201033	67255195	FALSE	214	0.259206536339348	41	63286600	93206700	0.694138436270771	4	NA	0.694138436270771	4	NA	29920100	NA	277	13	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X991	AAK1	2	69457997	69674349	FALSE	36	-0.0868561958231922	28	14300	101415027	0.694138436270771	3	1	0.694138436270771	3	1	101400727	2	545	33	0	FALSE	LOSS AFTER	PASS
X991	AAMDC	11	77821109	77918432	FALSE	169	-0.000664430314742621	31	68044900	78384600	0.694138436270771	3	NA	0.694138436270771	3	NA	10339700	NA	120	22	0	FALSE	LOSS (many states)	PASS
X991	AAMP	2	218264123	218270257	FALSE	51	-0.143590782206662	24	218074000	218982027	0.563889483979483	3	NA	0.563889483979483	3	NA	908027	NA	26	15	0	FALSE	LOSS (many states)	PASS
X991	AANAT	17	76453351	76470117	FALSE	277	0.146096512849044	36	76088347	76685000	0.576468951076937	4	NA	0.576468951076937	4	NA	596653	NA	16	7	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X991	AAR2	20	36236459	36270918	FALSE	320	0.270780697828369	39	35863462	63238639	0.694103434747362	4	2	0.694103434747362	4	2	27375177	2	232	8	0	FALSE	TETRAPLOID	PASS
X991	AARD	8	116938199	116944487	FALSE	128	0.298464643783869	42	458300	123097500	0.694138436270771	4	2	0.694138436270771	4	2	122639200	2	532	2	0	FALSE	TETRAPLOID	PASS
