sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X2090	A1BG	19	58345178	58353499	FALSE	706	-0.145761321886569	43	55987979	58599300	0.399753192482386	5	0	0.399753192482386	5	0	2611321	5	95	10	0	FALSE	AMP (LOH)	PASS
X2090	A1CF	10	50799409	50885675	FALSE	398	-0.138776907086284	44	48178000	70100300	0.617641887168168	4	NA	0.617641887168168	4	NA	21922300	NA	84	19	0	FALSE	GAIN (many states)	PASS
X2090	A2M	12	9067664	9116229	FALSE	441	0.158754015832047	58	8039700	33439300	0.655774440751435	5	NA	0.655774440751435	5	NA	25399600	NA	185	49	0	FALSE	AMP (many states)	suppress_segment_too_large
X2090	A2ML1	12	8822472	8887001	FALSE	441	0.158754015832047	58	8039700	33439300	0.655774440751435	5	NA	0.655774440751435	5	NA	25399600	NA	185	42	0	FALSE	AMP (many states)	suppress_segment_too_large
X2090	A3GALT2	1	33306766	33321098	FALSE	20	0.019317206638558	50	31759400	53772500	0.655774440751435	4	NA	0.655774440751435	4	NA	22013100	NA	281	7	0	FALSE	GAIN (many states)	PASS
X2090	A4GALT	22	42692112	42721298	FALSE	771	-0.393838758580389	28	42560407	49787400	0.655774440751435	3	1	0.655774440751435	3	1	7226993	2	49	6	0	FALSE	GAIN	PASS
X2090	A4GNT	3	138123718	138132387	FALSE	163	0.351308553738422	66	131001200	157489124	0.654516560471317	6	1	0.654516560471317	6	1	26487924	5	140	5	1	FALSE	AMP	suppress_segment_too_large
X2090	AAAS	12	53307456	53324864	FALSE	444	0.491217630860393	72	52286200	72031300	0.654516560471317	7	NA	0.654516560471317	7	NA	19745100	NA	253	17	0	FALSE	INDETERMINATE	PASS
X2090	AACS	12	125065379	125143333	FALSE	459	0.213929657297718	59	124347928	125349849	0.654516560471317	5	1	0.654516560471317	5	1	1001921	4	7	30	5	FALSE	AMP	PASS
X2090	AADAC	3	151814037	151828488	FALSE	163	0.351308553738422	66	131001200	157489124	0.654516560471317	6	1	0.654516560471317	6	1	26487924	5	140	8	1	FALSE	AMP	suppress_segment_too_large
X2090	AADACL2	3	151733916	151761339	FALSE	163	0.351308553738422	66	131001200	157489124	0.654516560471317	6	1	0.654516560471317	6	1	26487924	5	140	7	1	FALSE	AMP	suppress_segment_too_large
X2090	AADACL3	1	12716115	12728759	FALSE	6	0.0267797006127698	50	1752800	12827800	0.655774440751435	4	NA	0.655774440751435	4	NA	11075000	NA	122	9	0	FALSE	GAIN (many states)	PASS
X2090	AADACL4	1	12644547	12667086	FALSE	6	0.0267797006127698	50	1752800	12827800	0.655774440751435	4	NA	0.655774440751435	4	NA	11075000	NA	122	8	0	FALSE	GAIN (many states)	PASS
