sample	arm	tcn	lcn	cn_length	arm_length	frac_of_arm	cn_state
X1568	1p	4	2	77453791.5	78231791.5	0.99	TETRAPLOID
X1568	2p	1	0	28219000	28219000	1	HETLOSS
X1568	3p	4	2	11772016	11772016	1	TETRAPLOID
X1568	7p	1	0	17795300	17795300	1	HETLOSS
X1568	7q	4	0	54672891	59118931	0.92	CNLOH & GAIN
X1568	8p	1	0	1998000	1998000	1	HETLOSS
X1568	9q	2	1	80177043.5	93746996.5	0.86	DIPLOID
X1568	12q	3	1	42639664	51530896	0.83	GAIN
X1568	13q	1	0	81326700	95880000	0.85	HETLOSS
X1568	14q	3	1	18881103	18881103	1	GAIN
X1568	15q	5	2	17861800	17861800	1	AMP
X1568	16p	3	1	28779913.5	28779913.5	1	GAIN
X1568	17p	2	0	14980243.5	14980243.5	1	CNLOH
X1568	18p	2	1	13028252.5	13028252.5	1	DIPLOID
X1568	19q	3	1	30075600	32194059	0.93	GAIN
X1568	20p	4	2	25371890	25371890	1	TETRAPLOID
X1568	20q	4	2	36090270	36090270	1	TETRAPLOID
X1568	21q	2	0	29029929	34762831	0.84	CNLOH
X1568	23p	1	0	27115100	32774500	0.83	HETLOSS
