sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
MDL16-2565	A1BG	19	58345178	58353499	FALSE	666	-0.25785543698694	47	57862800	58599300	0.610313306579763	3	NA	0.610313306579763	3	NA	736500	NA	35	10	0	FALSE	GAIN (many states)	PASS
MDL16-2565	A1CF	10	50799409	50885675	FALSE	356	-0.0619715398366179	63	48178000	100827718	0.526602446931134	4	NA	0.526602446931134	4	NA	52649718	NA	317	19	0	FALSE	GAIN (many states)	PASS
MDL16-2565	A2M	12	9067664	9116229	FALSE	392	-0.132828114649356	55	12200	9298900	0.644612631434386	3	NA	0.644612631434386	3	NA	9286700	NA	124	49	0	FALSE	GAIN (many states)	PASS
MDL16-2565	A2ML1	12	8822472	8887001	FALSE	392	-0.132828114649356	55	12200	9298900	0.644612631434386	3	NA	0.644612631434386	3	NA	9286700	NA	124	42	0	FALSE	GAIN (many states)	PASS
MDL16-2565	A3GALT2	1	33306766	33321098	FALSE	4	-0.0927225928766057	59	13392300	101271286	0.644612631434386	3	NA	0.644612631434386	3	NA	87878986	NA	737	7	0	FALSE	GAIN (many states)	PASS
MDL16-2565	A4GALT	22	42692112	42721298	FALSE	744	-0.164917526218172	48	42143500	50047365	0.644612631434386	4	0	0.644612631434386	4	0	7903865	4	58	6	0	FALSE	CNLOH & GAIN	PASS
MDL16-2565	A4GNT	3	138123718	138132387	FALSE	159	-0.182523487041568	49	136283967	140562300	0.454490837287631	4	1	0.454490837287631	4	1	4278333	3	28	5	1	FALSE	GAIN	PASS
MDL16-2565	AAAS	12	53307456	53324864	FALSE	394	-0.0779458859683072	59	9565300	63781000	0.644612631434386	3	NA	0.644612631434386	3	NA	54215700	NA	495	17	0	FALSE	GAIN (many states)	PASS
MDL16-2565	AACS	12	125065379	125143333	FALSE	420	-0.0716373089464254	56	124977430	130357000	0.476674754600613	4	2	0.476674754600613	4	2	5379570	2	10	30	5	FALSE	TETRAPLOID	PASS
MDL16-2565	AADAC	3	151814037	151828488	FALSE	161	-0.0222887245363617	60	142185800	155596200	0.644612631434386	5	0	0.644612631434386	5	0	13410400	5	61	8	1	FALSE	AMP (LOH)	suppress_segment_too_large
MDL16-2565	AADACL2	3	151733916	151761339	FALSE	161	-0.0222887245363617	60	142185800	155596200	0.644612631434386	5	0	0.644612631434386	5	0	13410400	5	61	7	1	FALSE	AMP (LOH)	suppress_segment_too_large
MDL16-2565	AADACL3	1	12716115	12728759	FALSE	2	-0.0423445957320837	63	6533500	13115700	0.526602446931134	4	NA	0.526602446931134	4	NA	6582200	NA	85	9	0	FALSE	GAIN (many states)	PASS
MDL16-2565	AADACL4	1	12644547	12667086	FALSE	2	-0.0423445957320837	63	6533500	13115700	0.526602446931134	4	NA	0.526602446931134	4	NA	6582200	NA	85	8	0	FALSE	GAIN (many states)	PASS
MDL16-2565	AADAT	4	170060222	170091699	FALSE	196	-0.11582954199171	56	169758100	186192154	0.476674754600613	4	2	0.476674754600613	4	2	16434054	2	51	17	0	FALSE	TETRAPLOID	PASS
MDL16-2565	AAGAB	15	67201033	67255195	FALSE	457	-0.0887727878040064	59	32679700	100261760	0.644612631434386	3	NA	0.644612631434386	3	NA	67582060	NA	528	13	0	FALSE	GAIN (many states)	PASS
MDL16-2565	AAK1	2	69457997	69674349	FALSE	73	-0.0516522680151538	63	14300	88885500	0.526602446931134	4	NA	0.526602446931134	4	NA	88871200	NA	472	33	0	FALSE	GAIN (many states)	PASS
MDL16-2565	AAMDC	11	77821109	77918432	FALSE	371	-0.135449796088611	55	48121400	89714300	0.644612631434386	3	NA	0.644612631434386	3	NA	41592900	NA	551	22	0	FALSE	GAIN (many states)	PASS
MDL16-2565	AAMP	2	218264123	218270257	FALSE	122	-0.13102814200013	52	217818645	219308009	0.426755650047194	4	2	0.426755650047194	4	2	1489364	2	46	15	0	FALSE	TETRAPLOID	PASS
MDL16-2565	AANAT	17	76453351	76470117	FALSE	556	-0.140858537358956	54	75630737	76925139	0.433023385247582	4	2	0.433023385247582	4	2	1294402	2	45	7	0	FALSE	TETRAPLOID	PASS
MDL16-2565	AAR2	20	36236459	36270918	FALSE	684	-0.242396956564499	45	35972800	38570070	0.644612631434386	3	0	0.644612631434386	3	0	2597270	3	31	8	0	FALSE	CNLOH & GAIN	PASS
MDL16-2565	AARD	8	116938199	116944487	FALSE	299	-0.131483360257308	55	116852472	120196700	0.644612631434386	3	NA	0.644612631434386	3	NA	3344228	NA	15	2	0	FALSE	GAIN (many states)	PASS
MDL16-2565	AARS	16	70252295	70289543	FALSE	493	-0.131109663514232	53	70203500	71986424	0.644612631434386	3	0	0.644612631434386	3	0	1782924	3	28	30	1	FALSE	CNLOH & GAIN	PASS
MDL16-2565	AARS2	6	44299654	44313326	FALSE	239	-0.132935258437135	55	106100	106642600	0.644612631434386	3	1	0.644612631434386	3	1	106536500	2	739	27	0	FALSE	GAIN	PASS
MDL16-2565	AARSD1	17	42950526	42964498	FALSE	538	-0.0400123799314653	60	42846200	44405865	0.644612631434386	5	0	0.644612631434386	5	0	1559665	5	44	16	0	FALSE	AMP (LOH)	PASS
MDL16-2565	AASDH	4	56338287	56387508	FALSE	179	-0.0386028859318855	63	9996900	102253328	0.526602446931134	4	NA	0.526602446931134	4	NA	92256428	NA	350	20	0	FALSE	GAIN (many states)	PASS
MDL16-2565	AASDHPPT	11	106075501	106098710	FALSE	376	-0.103238096453663	56	103163300	111379400	0.476674754600613	4	2	0.476674754600613	4	2	8216100	2	36	8	0	FALSE	TETRAPLOID	PASS
MDL16-2565	AASS	7	122075647	122144280	FALSE	273	-0.0751567372782521	56	102672900	128842905	0.476674754600613	4	2	0.476674754600613	4	2	26170005	2	112	26	0	FALSE	TETRAPLOID	PASS
