sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X300	A1BG	19	58345178	58353499	FALSE	818	0.0371495105681186	52	57819644	58599300	NA	2	NA	NA	2	NA	779656	NA	38	10	0	FALSE	DIPLOID or CNLOH	PASS
X300	A1CF	10	50799409	50885675	FALSE	464	-0.0388286595560381	48	48251700	57341600	NA	2	NA	NA	2	NA	9089900	NA	30	19	0	FALSE	DIPLOID or CNLOH	PASS
X300	A2M	12	9067664	9116229	FALSE	525	0.00627695301899837	48	8039700	27661100	NA	2	NA	NA	2	NA	19621400	NA	159	49	0	FALSE	DIPLOID or CNLOH	PASS
X300	A2ML1	12	8822472	8887001	FALSE	525	0.00627695301899837	48	8039700	27661100	NA	2	NA	NA	2	NA	19621400	NA	159	42	0	FALSE	DIPLOID or CNLOH	PASS
X300	A3GALT2	1	33306766	33321098	FALSE	5	0.0600296319387764	52	16315500	47766100	NA	2	NA	NA	2	NA	31450600	NA	444	7	0	FALSE	DIPLOID or CNLOH	PASS
X300	A4GALT	22	42692112	42721298	FALSE	921	-0.550975249432746	25	42556006	43059525	0.799363656357871	1	0	0.799363656357871	1	0	503519	1	8	6	0	FALSE	HETLOSS	PASS
X300	A4GNT	3	138123718	138132387	FALSE	200	0.44366780098619	67	134175917	138945600	0.799363656357871	3	1	0.799363656357871	3	1	4769683	2	26	5	1	FALSE	GAIN	PASS
X300	AAAS	12	53307456	53324864	FALSE	528	0.0494521875291781	52	43432400	56701000	NA	2	NA	NA	2	NA	13268600	NA	256	17	0	FALSE	DIPLOID or CNLOH	PASS
X300	AACS	12	125065379	125143333	FALSE	552	0.0770343764059848	50	124388657	127319700	1	2	1	1	2	1	2931043	1	7	30	5	FALSE	DIPLOID	PASS
X300	AADAC	3	151814037	151828488	FALSE	205	0.00191280796682397	45	146591685	156544194	1	2	1	1	2	1	9952509	1	52	8	1	FALSE	DIPLOID	PASS
X300	AADACL2	3	151733916	151761339	FALSE	205	0.00191280796682397	45	146591685	156544194	1	2	1	1	2	1	9952509	1	52	7	1	FALSE	DIPLOID	PASS
X300	AADACL3	1	12716115	12728759	FALSE	3	0.0593508874148155	52	9731100	16034200	NA	2	NA	NA	2	NA	6303100	NA	97	9	0	FALSE	DIPLOID or CNLOH	PASS
X300	AADACL4	1	12644547	12667086	FALSE	3	0.0593508874148155	52	9731100	16034200	NA	2	NA	NA	2	NA	6303100	NA	97	8	0	FALSE	DIPLOID or CNLOH	PASS
X300	AADAT	4	170060222	170091699	FALSE	254	-0.662575493615936	17	169704200	174644094	0.799363656357871	1	0	0.799363656357871	1	0	4939894	1	14	17	0	FALSE	HETLOSS	PASS
X300	AAGAB	15	67201033	67255195	FALSE	593	-0.00195840986602301	48	41332800	82436400	NA	2	NA	NA	2	NA	41103600	NA	363	13	0	FALSE	DIPLOID or CNLOH	PASS
X300	AAK1	2	69457997	69674349	FALSE	101	0.0226860905287748	48	65071600	85028000	NA	2	NA	NA	2	NA	19956400	NA	117	33	0	FALSE	DIPLOID or CNLOH	PASS
X300	AAMDC	11	77821109	77918432	FALSE	496	0.345024248904808	66	70324600	102331000	NA	2	NA	NA	2	NA	32006400	NA	179	22	0	FALSE	DIPLOID or CNLOH	PASS
X300	AAMP	2	218264123	218270257	FALSE	149	-0.561769117842674	19	217920100	219297300	0.799363656357871	1	0	0.799363656357871	1	0	1377200	1	46	15	0	FALSE	HETLOSS	PASS
X300	AANAT	17	76453351	76470117	FALSE	709	0.0341723663146022	49	75874531	77089572	1	2	1	1	2	1	1215041	1	36	7	0	FALSE	DIPLOID	PASS
X300	AAR2	20	36236459	36270918	FALSE	836	0.49200996329262	70	35899599	38902600	0.799363656357871	3	1	0.799363656357871	3	1	3003001	2	38	8	0	FALSE	GAIN	PASS
X300	AARD	8	116938199	116944487	FALSE	405	0.945296868383035	87	103501000	118284332	0.799363656357871	4	1	0.799363656357871	4	1	14783332	3	30	2	0	FALSE	GAIN	PASS
X300	AARS	16	70252295	70289543	FALSE	632	-0.517536271323055	25	70186000	70572200	0.799363656357871	1	0	0.799363656357871	1	0	386200	1	10	30	1	FALSE	HETLOSS	PASS
X300	AARS2	6	44299654	44313326	FALSE	321	0.0295819019177669	52	34022900	63778000	NA	2	NA	NA	2	NA	29755100	NA	229	27	0	FALSE	DIPLOID or CNLOH	PASS
X300	AARSD1	17	42950526	42964498	FALSE	678	0.042307225657828	49	42660047	43934167	1	2	1	1	2	1	1274120	1	37	16	0	FALSE	DIPLOID	PASS
X300	AASDH	4	56338287	56387508	FALSE	233	-0.00604445433051517	48	15002100	84493200	NA	2	NA	NA	2	NA	69491100	NA	274	20	0	FALSE	DIPLOID or CNLOH	PASS
X300	AASDHPPT	11	106075501	106098710	FALSE	498	0.314077911718214	64	102723800	110826533	0.361600055039656	3	0	0.361600055039656	3	0	8102733	3	40	8	0	FALSE	CNLOH & GAIN	PASS
X300	AASS	7	122075647	122144280	FALSE	369	0.439637626556574	69	117170983	122409619	0.489859458683383	3	NA	0.489859458683383	3	NA	5238636	NA	17	26	0	FALSE	GAIN (many states)	PASS
X300	AATF	17	36948875	37056871	FALSE	667	0.27522196179023	62	36608071	37129315	0.267847207122172	3	NA	0.267847207122172	3	NA	521244	NA	4	20	0	FALSE	GAIN (many states)	PASS
X300	AATK	17	81117295	81166077	FALSE	712	-0.0292822003051839	45	81031300	81637468	1	2	1	1	2	1	606168	1	14	32	5	FALSE	DIPLOID	PASS
X300	ABAT	16	8674565	8784575	FALSE	603	0.0331177744802627	49	3113500	21000501	1	2	1	1	2	1	17887001	1	150	28	0	FALSE	DIPLOID	PASS
X300	ABCA1	9	104781002	104928237	FALSE	432	-0.0278178641468382	48	104618290	104809700	NA	2	NA	NA	2	NA	191410	NA	4	79	12	TRUE	DIPLOID or CNLOH	PASS
X300	ABCA10	17	69147214	69244846	FALSE	700	0.0477864367898972	50	67784910	73247400	1	2	1	1	2	1	5462490	1	23	38	0	FALSE	DIPLOID	PASS
X300	ABCA12	2	214931542	215138428	FALSE	146	-0.587722244920841	18	201645107	215996500	0.799363656357871	1	0	0.799363656357871	1	0	14351393	1	64	72	5	FALSE	HETLOSS	PASS
X300	ABCA13	7	48171458	48647496	FALSE	353	-0.00662030057547647	48	45392200	63455500	NA	2	NA	NA	2	NA	18063300	NA	39	109	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCA2	9	137007227	137028922	FALSE	453	-0.606289543448383	20	136668541	137050911	0.767374532368562	1	0	0.767374532368562	1	0	382370	1	30	54	4	FALSE	HETLOSS	PASS
X300	ABCA3	16	2275881	2340746	FALSE	600	-0.510357550975599	25	11800	2622900	0.799363656357871	1	0	0.799363656357871	1	0	2611100	1	119	52	0	FALSE	HETLOSS	PASS
X300	ABCA4	1	93992835	94121132	FALSE	9	0.0212603070060788	48	84497500	103617900	NA	2	NA	NA	2	NA	19120400	NA	103	77	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCA5	17	69244311	69327244	FALSE	700	0.0477864367898972	50	67784910	73247400	1	2	1	1	2	1	5462490	1	23	36	0	FALSE	DIPLOID	PASS
X300	ABCA6	17	69078702	69141888	FALSE	700	0.0477864367898972	50	67784910	73247400	1	2	1	1	2	1	5462490	1	23	41	1	FALSE	DIPLOID	PASS
X300	ABCA7	19	1040101	1065572	FALSE	729	-0.472967682531701	28	107400	8871400	0.657550441925175	1	0	0.657550441925175	1	0	8764000	1	269	50	0	FALSE	HETLOSS	PASS
X300	ABCA8	17	68867292	68955392	FALSE	700	0.0477864367898972	50	67784910	73247400	1	2	1	1	2	1	5462490	1	23	48	2	FALSE	DIPLOID	PASS
X300	ABCA9	17	68974488	69061064	FALSE	700	0.0477864367898972	50	67784910	73247400	1	2	1	1	2	1	5462490	1	23	46	0	FALSE	DIPLOID	PASS
X300	ABCB1	7	87503633	87713323	FALSE	355	0.0071499122194623	48	65692800	100065000	NA	2	NA	NA	2	NA	34372200	NA	190	39	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCB10	1	229516582	229558695	FALSE	79	0.0376822804154428	50	228650400	235746600	1	2	1	1	2	1	7096200	1	45	13	0	FALSE	DIPLOID	PASS
X300	ABCB11	2	168915498	169031324	FALSE	131	-0.0334424525780947	48	168695122	168964200	NA	2	NA	NA	2	NA	269078	NA	5	38	5	TRUE	DIPLOID or CNLOH	PASS
X300	ABCB4	7	87401697	87480435	FALSE	355	0.0071499122194623	48	65692800	100065000	NA	2	NA	NA	2	NA	34372200	NA	190	34	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCB5	7	20615207	20777038	FALSE	351	0.00494707924623494	48	18496200	44681900	NA	2	NA	NA	2	NA	26185700	NA	143	32	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCB6	2	219209766	219219017	FALSE	149	-0.561769117842674	19	217920100	219297300	0.799363656357871	1	0	0.799363656357871	1	0	1377200	1	46	24	0	FALSE	HETLOSS	PASS
X300	ABCB7	23	75051554	75156732	FALSE	932	-0.0161262094453399	48	49878500	100957536	NA	2	NA	NA	2	NA	51079036	NA	197	22	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCB8	7	151028422	151047782	FALSE	394	0.0443357317486755	49	150737602	152265300	1	2	1	1	2	1	1527698	1	31	28	0	FALSE	DIPLOID	PASS
X300	ABCB9	12	122920951	122981649	FALSE	549	0.0322229448515049	49	122806343	123615378	1	2	1	1	2	1	809035	1	17	39	1	FALSE	DIPLOID	PASS
X300	ABCC1	16	15949577	16143074	FALSE	603	0.0331177744802627	49	3113500	21000501	1	2	1	1	2	1	17887001	1	150	57	3	FALSE	DIPLOID	PASS
X300	ABCC10	6	43427366	43450430	FALSE	321	0.0295819019177669	52	34022900	63778000	NA	2	NA	NA	2	NA	29755100	NA	229	39	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCC11	16	48166910	48247568	FALSE	619	-0.0194157533414369	48	46475800	49626115	NA	2	NA	NA	2	NA	3150315	NA	18	45	1	FALSE	DIPLOID or CNLOH	PASS
X300	ABCC12	16	48081006	48156018	FALSE	619	-0.0194157533414369	48	46475800	49626115	NA	2	NA	NA	2	NA	3150315	NA	18	46	2	FALSE	DIPLOID or CNLOH	PASS
X300	ABCC2	10	99782640	99852594	FALSE	468	-0.0202782465514883	48	99232400	100912961	NA	2	NA	NA	2	NA	1680561	NA	25	42	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCC3	17	50634777	50692252	FALSE	692	-0.0164186181484857	45	50634968	57106100	1	2	1	1	2	1	6471132	1	30	52	3	FALSE	DIPLOID	PASS
X300	ABCC4	13	95019829	95301475	FALSE	560	0.0100362063122526	48	83879500	96833100	NA	2	NA	NA	2	NA	12953600	NA	15	39	0	FALSE	DIPLOID or CNLOH	PASS
X300	ABCC5	3	183919934	184018015	FALSE	214	0.772542205361005	78	179971500	184053200	0.799363656357871	3	0	0.799363656357871	3	0	4081700	3	21	46	2	FALSE	CNLOH & GAIN	PASS
