sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X860	A1BG	19	58345178	58353499	FALSE	267	0.0763967335768495	21	54769724	58500600	1	2	1	1	2	1	3730876	1	146	12	0	FALSE	DIPLOID	PASS
X860	A1CF	10	50799409	50885675	FALSE	141	0.0542611027710173	23	47300	67663600	NA	2	NA	NA	2	NA	67616300	NA	254	19	0	FALSE	DIPLOID or CNLOH	PASS
X860	A2M	12	9067664	9116229	FALSE	156	0.379918030802793	35	12100	27121900	0.498002024066987	3	NA	0.498002024066987	3	NA	27109800	NA	260	55	0	FALSE	GAIN (many states)	PASS
X860	A2ML1	12	8822472	8887001	FALSE	156	0.379918030802793	35	12100	27121900	0.498002024066987	3	NA	0.498002024066987	3	NA	27109800	NA	260	49	0	FALSE	GAIN (many states)	PASS
X860	A3GALT2	1	33306766	33321098	FALSE	4	0.0477935612651273	23	11836300	77129300	NA	2	NA	NA	2	NA	65293000	NA	660	8	0	FALSE	DIPLOID or CNLOH	PASS
X860	A4GALT	22	42692112	42721298	FALSE	294	-0.380838582694647	7	40776900	45323500	0.513750989251516	1	0	0.513750989251516	1	0	4546600	1	68	6	3	FALSE	HETLOSS	PASS
X860	A4GNT	3	138123718	138132387	FALSE	58	0.389132274916663	34	122577700	168010414	0.513750989251516	3	1	0.513750989251516	3	1	45432714	2	245	6	3	FALSE	GAIN	PASS
X860	AAAS	12	53307456	53324864	FALSE	157	0.0594327373169655	23	27135000	103788900	1	2	1	1	2	1	76653900	1	523	19	0	FALSE	DIPLOID	PASS
X860	AACS	12	125065379	125143333	FALSE	163	0.0725884879559648	22	123253947	133120700	1	2	1	1	2	1	9866753	1	57	33	0	FALSE	DIPLOID	PASS
X860	AADAC	3	151814037	151828488	FALSE	58	0.389132274916663	34	122577700	168010414	0.513750989251516	3	1	0.513750989251516	3	1	45432714	2	245	7	3	FALSE	GAIN	PASS
X860	AADACL2	3	151733916	151761339	FALSE	58	0.389132274916663	34	122577700	168010414	0.513750989251516	3	1	0.513750989251516	3	1	45432714	2	245	9	1	FALSE	GAIN	PASS
X860	AADACL3	1	12716115	12728759	FALSE	4	0.0477935612651273	23	11836300	77129300	NA	2	NA	NA	2	NA	65293000	NA	660	9	0	FALSE	DIPLOID or CNLOH	PASS
X860	AADACL4	1	12644547	12667086	FALSE	4	0.0477935612651273	23	11836300	77129300	NA	2	NA	NA	2	NA	65293000	NA	660	9	0	FALSE	DIPLOID or CNLOH	PASS
X860	AADAT	4	170060222	170091699	FALSE	75	0.0490068375338453	22	161759467	190060300	1	2	1	1	2	1	28300833	1	90	17	0	FALSE	DIPLOID	PASS
X860	AAGAB	15	67201033	67255195	FALSE	182	0.0484710087155643	23	66094500	75607400	NA	2	NA	NA	2	NA	9512900	NA	95	14	0	FALSE	DIPLOID or CNLOH	PASS
X860	AAK1	2	69457997	69674349	FALSE	40	0.066630414334505	23	14300	97091900	NA	2	NA	NA	2	NA	97077600	NA	507	35	0	FALSE	DIPLOID or CNLOH	PASS
X860	AAMDC	11	77821109	77918432	FALSE	151	0.406712436947065	34	66665600	105753258	0.513750989251516	3	1	0.513750989251516	3	1	39087658	2	264	23	0	FALSE	GAIN	PASS
X860	AAMP	2	218264123	218270257	FALSE	50	0.0588794506398732	21	217847379	241253500	1	2	1	1	2	1	23406121	1	206	15	4	FALSE	DIPLOID	PASS
X860	AANAT	17	76453351	76470117	FALSE	225	0.0974138550886636	20	76088347	78170580	0.513750989251516	2	0	0.513750989251516	2	0	2082233	2	29	7	0	FALSE	CNLOH	PASS
X860	AAR2	20	36236459	36270918	FALSE	275	0.0511800174236813	21	34096503	53489100	1	2	1	1	2	1	19392597	1	194	9	1	FALSE	DIPLOID	PASS
X860	AARD	8	116938199	116944487	FALSE	124	0.0783947427949939	21	115587500	119788900	1	2	1	1	2	1	4201400	1	15	3	0	FALSE	DIPLOID	PASS
X860	AARS	16	70252295	70289543	FALSE	192	-0.384428331496939	7	68828400	78164360	0.513750989251516	1	0	0.513750989251516	1	0	9335960	1	96	32	7	FALSE	HETLOSS	PASS
X860	AARS2	6	44299654	44313326	FALSE	92	0.0553235881300833	23	16739600	73823500	NA	2	NA	NA	2	NA	57083900	NA	564	30	0	FALSE	DIPLOID or CNLOH	PASS
X860	AARSD1	17	42950526	42964498	FALSE	211	0.0553433117022217	20	41467500	44079103	0.513750989251516	2	0	0.513750989251516	2	0	2611603	2	89	16	0	FALSE	CNLOH	PASS
X860	AASDH	4	56338287	56387508	FALSE	65	0.0540968403104842	23	41013800	81105800	NA	2	NA	NA	2	NA	40092000	NA	185	22	0	FALSE	DIPLOID or CNLOH	PASS
