sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X1419	A1BG	19	58345178	58353499	FALSE	507	-0.508885543119547	17	58084600	58582769	0.85023101214583	1	0	0.85023101214583	1	0	498169	1	26	11	0	FALSE	HETLOSS	PASS
X1419	A1CF	10	50799409	50885675	FALSE	296	0.166833151101451	37	47300	64826400	NA	2	NA	NA	2	NA	64779100	NA	252	19	0	FALSE	DIPLOID or CNLOH	PASS
X1419	A2M	12	9067664	9116229	FALSE	330	0.625130892440794	59	7241000	31791700	0.707373248484281	3	NA	0.707373248484281	3	NA	24550700	NA	189	53	0	FALSE	GAIN (many states)	PASS
X1419	A2ML1	12	8822472	8887001	FALSE	330	0.625130892440794	59	7241000	31791700	0.707373248484281	3	NA	0.707373248484281	3	NA	24550700	NA	189	46	0	FALSE	GAIN (many states)	PASS
X1419	A3GALT2	1	33306766	33321098	FALSE	10	0.21280489264172	42	32014200	35982600	NA	2	NA	NA	2	NA	3968400	NA	61	7	0	FALSE	DIPLOID or CNLOH	PASS
X1419	A4GALT	22	42692112	42721298	FALSE	564	-0.637150193757627	15	42602100	45502372	0.85023101214583	1	0	0.85023101214583	1	0	2900272	1	33	6	0	FALSE	HETLOSS	PASS
X1419	A4GNT	3	138123718	138132387	FALSE	152	0.157099289800657	34	130389100	139453437	1	2	1	1	2	1	9064337	1	57	5	2	FALSE	DIPLOID	PASS
X1419	AAAS	12	53307456	53324864	FALSE	334	0.68043627573444	61	53215400	54054300	0.784914597492081	3	NA	0.784914597492081	3	NA	838900	NA	29	18	0	FALSE	GAIN (many states)	PASS
X1419	AACS	12	125065379	125143333	FALSE	346	-0.565023172396369	13	124483837	133234600	0.85023101214583	1	0	0.85023101214583	1	0	8750763	1	43	32	4	FALSE	HETLOSS	PASS
X1419	AADAC	3	151814037	151828488	FALSE	156	0.137105391419683	33	151458400	154191415	NA	2	NA	NA	2	NA	2733015	NA	8	8	2	FALSE	DIPLOID or CNLOH	PASS
X1419	AADACL2	3	151733916	151761339	FALSE	156	0.137105391419683	33	151458400	154191415	NA	2	NA	NA	2	NA	2733015	NA	8	8	1	FALSE	DIPLOID or CNLOH	PASS
X1419	AADACL3	1	12716115	12728759	FALSE	2	-0.535571859644885	18	494500	12777600	0.795425765772763	1	0	0.795425765772763	1	0	12283100	1	164	9	0	FALSE	HETLOSS	PASS
X1419	AADACL4	1	12644547	12667086	FALSE	2	-0.535571859644885	18	494500	12777600	0.795425765772763	1	0	0.795425765772763	1	0	12283100	1	164	7	0	FALSE	HETLOSS	PASS
X1419	AADAT	4	170060222	170091699	FALSE	176	-0.600636944899127	15	168453336	174643915	0.85023101214583	1	0	0.85023101214583	1	0	6190579	1	19	16	0	FALSE	HETLOSS	PASS
X1419	AAGAB	15	67201033	67255195	FALSE	364	-0.584162014515916	16	42050700	100892200	0.844999050746156	1	0	0.844999050746156	1	0	58841500	1	449	15	0	FALSE	HETLOSS	PASS
X1419	AAK1	2	69457997	69674349	FALSE	89	0.215138023949184	42	60297600	81200900	NA	2	NA	NA	2	NA	20903300	NA	137	33	0	FALSE	DIPLOID or CNLOH	PASS
X1419	AAMDC	11	77821109	77918432	FALSE	315	-0.588869975774572	16	70798300	101128040	0.844999050746156	1	0	0.844999050746156	1	0	30329740	1	171	23	0	FALSE	HETLOSS	PASS
X1419	AAMP	2	218264123	218270257	FALSE	113	0.187404522892623	38	214944933	218608234	1	2	1	1	2	1	3663301	1	29	15	0	FALSE	DIPLOID	PASS
X1419	AANAT	17	76453351	76470117	FALSE	425	-0.514792572605611	17	75748900	76538568	0.85023101214583	1	0	0.85023101214583	1	0	789668	1	31	7	0	FALSE	HETLOSS	PASS
X1419	AAR2	20	36236459	36270918	FALSE	523	0.196245480115325	38	35739300	45889000	1	2	1	1	2	1	10149700	1	111	9	1	FALSE	DIPLOID	PASS
X1419	AARD	8	116938199	116944487	FALSE	260	0.188930309000992	38	94530800	125182215	1	2	1	1	2	1	30651415	1	119	3	0	FALSE	DIPLOID	PASS
X1419	AARS	16	70252295	70289543	FALSE	392	0.246936472073741	42	70177300	70731500	NA	2	NA	NA	2	NA	554200	NA	13	32	1	FALSE	DIPLOID or CNLOH	PASS
X1419	AARS2	6	44299654	44313326	FALSE	211	0.212489768341171	42	34762800	47309300	NA	2	NA	NA	2	NA	12546500	NA	157	27	0	FALSE	DIPLOID or CNLOH	PASS
X1419	AARSD1	17	42950526	42964498	FALSE	412	-0.550527769765485	17	35186318	45602400	0.85023101214583	1	0	0.85023101214583	1	0	10416082	1	292	16	0	FALSE	HETLOSS	PASS
X1419	AASDH	4	56338287	56387508	FALSE	171	-0.5944046894591	13	3953100	146874900	0.85023101214583	1	0	0.85023101214583	1	0	142921800	1	555	21	0	FALSE	HETLOSS	PASS
X1419	AASDHPPT	11	106075501	106098710	FALSE	318	-0.609405844181305	13	103062372	117206318	0.85023101214583	1	0	0.85023101214583	1	0	14143946	1	93	9	0	FALSE	HETLOSS	PASS
X1419	AASS	7	122075647	122144280	FALSE	240	0.195304551117675	38	103495927	127391660	1	2	1	1	2	1	23895733	1	84	27	0	FALSE	DIPLOID	PASS
X1419	AATF	17	36948875	37056871	FALSE	412	-0.550527769765485	17	35186318	45602400	0.85023101214583	1	0	0.85023101214583	1	0	10416082	1	292	22	1	FALSE	HETLOSS	PASS
X1419	AATK	17	81117295	81166077	FALSE	428	-0.577173506605767	16	81086330	81121600	0.844999050746156	1	0	0.844999050746156	1	0	35270	1	2	36	7	TRUE	HETLOSS	PASS
X1419	ABAT	16	8674565	8784575	FALSE	370	-0.546819380661571	18	2531900	10532030	0.795425765772763	1	0	0.795425765772763	1	0	8000130	1	91	26	0	FALSE	HETLOSS	PASS
X1419	ABCA1	9	104781002	104928237	FALSE	272	0.151703463625845	34	104598641	115023900	1	2	1	1	2	1	10425259	1	80	77	6	FALSE	DIPLOID	PASS
X1419	ABCA10	17	69147214	69244846	FALSE	420	-0.566862009794122	13	68435531	75571974	0.85023101214583	1	0	0.85023101214583	1	0	7136443	1	63	40	1	FALSE	HETLOSS	PASS
X1419	ABCA12	2	214931542	215138428	FALSE	112	0.0972053333178289	31	208346200	214943100	1	2	1	1	2	1	6596900	1	16	75	3	TRUE	DIPLOID	PASS
X1419	ABCA13	7	48171458	48647496	FALSE	231	0.174831727583771	37	6654200	63233600	NA	2	NA	NA	2	NA	56579400	NA	227	112	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABCA2	9	137007227	137028922	FALSE	294	0.291523040938582	43	136994900	137882681	0.85023101214583	2	0	0.85023101214583	2	0	887781	2	41	54	5	FALSE	CNLOH	PASS
X1419	ABCA3	16	2275881	2340746	FALSE	369	-0.486619124482738	20	367400	2531000	0.753128843788928	1	0	0.753128843788928	1	0	2163600	1	101	51	0	FALSE	HETLOSS	PASS
X1419	ABCA4	1	93992835	94121132	FALSE	23	0.196092395802489	42	81984700	101830723	1	2	1	1	2	1	19846023	1	104	82	0	FALSE	DIPLOID	PASS
X1419	ABCA5	17	69244311	69327244	FALSE	420	-0.566862009794122	13	68435531	75571974	0.85023101214583	1	0	0.85023101214583	1	0	7136443	1	63	36	2	FALSE	HETLOSS	PASS
X1419	ABCA6	17	69078702	69141888	FALSE	420	-0.566862009794122	13	68435531	75571974	0.85023101214583	1	0	0.85023101214583	1	0	7136443	1	63	44	1	FALSE	HETLOSS	PASS
X1419	ABCA7	19	1040101	1065572	FALSE	460	-0.521894583791776	18	107400	5668100	0.795425765772763	1	0	0.795425765772763	1	0	5560700	1	167	51	0	FALSE	HETLOSS	PASS
X1419	ABCA8	17	68867292	68955392	FALSE	420	-0.566862009794122	13	68435531	75571974	0.85023101214583	1	0	0.85023101214583	1	0	7136443	1	63	46	5	FALSE	HETLOSS	PASS
X1419	ABCA9	17	68974488	69061064	FALSE	420	-0.566862009794122	13	68435531	75571974	0.85023101214583	1	0	0.85023101214583	1	0	7136443	1	63	47	5	FALSE	HETLOSS	PASS
X1419	ABCB1	7	87503633	87713323	FALSE	235	0.143227786924355	37	78346100	92118600	NA	2	NA	NA	2	NA	13772500	NA	38	40	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABCB10	1	229516582	229558695	FALSE	75	0.547765666167236	52	203771600	234231803	0.536888080600482	3	1	0.536888080600482	3	1	30460203	2	214	14	0	FALSE	GAIN	PASS
X1419	ABCB11	2	168915498	169031324	FALSE	102	0.159104243825627	34	160107900	169637353	1	2	1	1	2	1	9529453	1	39	40	0	FALSE	DIPLOID	PASS
X1419	ABCB4	7	87401697	87480435	FALSE	235	0.143227786924355	37	78346100	92118600	NA	2	NA	NA	2	NA	13772500	NA	38	39	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABCB5	7	20615207	20777038	FALSE	231	0.174831727583771	37	6654200	63233600	NA	2	NA	NA	2	NA	56579400	NA	227	31	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABCB6	2	219209766	219219017	FALSE	115	0.215000406035301	38	218648600	219421420	1	2	1	1	2	1	772820	1	33	24	0	FALSE	DIPLOID	PASS
X1419	ABCB7	23	75051554	75156732	FALSE	566	-0.595312658378218	16	284100	101836626	0.844999050746156	1	0	0.844999050746156	1	0	101552526	1	474	22	0	FALSE	HETLOSS	PASS
X1419	ABCB8	7	151028422	151047782	FALSE	253	0.205538514923407	38	142869246	157441503	1	2	1	1	2	1	14572257	1	120	28	0	FALSE	DIPLOID	PASS
X1419	ABCB9	12	122920951	122981649	FALSE	345	-0.517662739239691	17	122522200	124483803	0.85023101214583	1	0	0.85023101214583	1	0	1961603	1	33	42	0	FALSE	HETLOSS	PASS
X1419	ABCC1	16	15949577	16143074	FALSE	373	-0.594609288866638	14	15600600	19715100	0.85023101214583	1	0	0.85023101214583	1	0	4114500	1	28	58	3	FALSE	HETLOSS	PASS
X1419	ABCC10	6	43427366	43450430	FALSE	211	0.212489768341171	42	34762800	47309300	NA	2	NA	NA	2	NA	12546500	NA	157	41	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABCC11	16	48166910	48247568	FALSE	384	-0.577029633313768	14	31411600	48170400	0.85023101214583	1	0	0.85023101214583	1	0	16758800	1	29	47	5	TRUE	HETLOSS	PASS
X1419	ABCC12	16	48081006	48156018	FALSE	384	-0.577029633313768	14	31411600	48170400	0.85023101214583	1	0	0.85023101214583	1	0	16758800	1	29	47	1	FALSE	HETLOSS	PASS
X1419	ABCC2	10	99782640	99852594	FALSE	297	-0.567794591460876	15	65920400	102489200	0.85023101214583	1	0	0.85023101214583	1	0	36568800	1	296	44	0	FALSE	HETLOSS	PASS
X1419	ABCC3	17	50634777	50692252	FALSE	416	-0.580287999971661	13	48576700	63488629	0.85023101214583	1	0	0.85023101214583	1	0	14911929	1	143	51	5	FALSE	HETLOSS	PASS
X1419	ABCC4	13	95019829	95301475	FALSE	348	-0.581144293616697	16	18413900	108286700	0.844999050746156	1	0	0.844999050746156	1	0	89872800	1	284	39	0	FALSE	HETLOSS	PASS
X1419	ABCC5	3	183919934	184018015	FALSE	161	0.212740556983811	38	182867400	185083706	1	2	1	1	2	1	2216306	1	37	47	0	FALSE	DIPLOID	PASS
X1419	ABCC6	16	16148928	16223522	FALSE	373	-0.594609288866638	14	15600600	19715100	0.85023101214583	1	0	0.85023101214583	1	0	4114500	1	28	54	7	FALSE	HETLOSS	PASS
X1419	ABCC8	11	17392498	17476879	FALSE	313	-0.584224353818025	16	12504300	61336400	0.844999050746156	1	0	0.844999050746156	1	0	48832100	1	349	62	0	FALSE	HETLOSS	PASS
X1419	ABCC9	12	21797401	21942529	FALSE	330	0.625130892440794	59	7241000	31791700	0.707373248484281	3	NA	0.707373248484281	3	NA	24550700	NA	189	50	0	FALSE	GAIN (many states)	PASS
X1419	ABCD1	23	153724868	153744762	FALSE	571	-0.56146251627081	15	149716563	153949600	0.85023101214583	1	0	0.85023101214583	1	0	4233037	1	63	18	4	FALSE	HETLOSS	PASS
X1419	ABCD2	12	39550033	39619751	FALSE	332	0.141457564064929	37	32754000	45893600	NA	2	NA	NA	2	NA	13139600	NA	28	14	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABCD3	1	94418455	94518666	FALSE	23	0.196092395802489	42	81984700	101830723	1	2	1	1	2	1	19846023	1	104	25	0	FALSE	DIPLOID	PASS
X1419	ABCD4	14	74285423	74303056	FALSE	355	-0.575983241754196	16	35831600	102450500	0.844999050746156	1	0	0.844999050746156	1	0	66618900	1	378	25	0	FALSE	HETLOSS	PASS
X1419	ABCE1	4	145097932	145129179	FALSE	171	-0.5944046894591	13	3953100	146874900	0.85023101214583	1	0	0.85023101214583	1	0	142921800	1	555	17	1	FALSE	HETLOSS	PASS
X1419	ABCF1	6	30571376	30597179	FALSE	209	0.221615658195486	42	29725900	34342200	NA	2	NA	NA	2	NA	4616300	NA	168	24	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABCF2	7	151212490	151227230	FALSE	253	0.205538514923407	38	142869246	157441503	1	2	1	1	2	1	14572257	1	120	21	4	FALSE	DIPLOID	PASS
X1419	ABCF3	3	184186023	184194012	FALSE	161	0.212740556983811	38	182867400	185083706	1	2	1	1	2	1	2216306	1	37	21	1	FALSE	DIPLOID	PASS
X1419	ABCG1	21	42199689	42297244	FALSE	537	0.198601109701523	38	29861677	44601364	1	2	1	1	2	1	14739687	1	156	38	8	FALSE	DIPLOID	PASS
X1419	ABCG2	4	88090264	88231322	FALSE	171	-0.5944046894591	13	3953100	146874900	0.85023101214583	1	0	0.85023101214583	1	0	142921800	1	555	24	0	FALSE	HETLOSS	PASS
X1419	ABCG4	11	119149012	119162653	FALSE	321	0.226565006099563	39	118884021	119206700	0.85023101214583	2	0	0.85023101214583	2	0	322679	2	20	18	0	FALSE	CNLOH	PASS
X1419	ABCG5	2	43812472	43838865	FALSE	87	0.188784271788921	42	38798300	51028100	NA	2	NA	NA	2	NA	12229800	NA	60	19	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABCG8	2	43831942	43882987	FALSE	87	0.188784271788921	42	38798300	51028100	NA	2	NA	NA	2	NA	12229800	NA	60	24	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABHD1	2	27123789	27130812	FALSE	84	0.676529160571541	61	27055300	38067100	0.784914597492081	3	NA	0.784914597492081	3	NA	11011800	NA	82	11	0	FALSE	GAIN (many states)	PASS
X1419	ABHD10	3	111979010	111993363	FALSE	140	0.0872212484565976	30	111967800	112074469	NA	2	NA	NA	2	NA	106669	NA	4	8	2	FALSE	DIPLOID or CNLOH	PASS
X1419	ABHD11	7	73736094	73738867	FALSE	234	0.24055734636763	42	73235400	78343800	NA	2	NA	NA	2	NA	5108400	NA	58	9	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABHD12	20	25294743	25390983	FALSE	517	0.213570612070375	38	24992611	26103600	1	2	1	1	2	1	1110989	1	10	29	1	FALSE	DIPLOID	PASS
X1419	ABHD12B	14	50872160	50904970	FALSE	355	-0.575983241754196	16	35831600	102450500	0.844999050746156	1	0	0.844999050746156	1	0	66618900	1	378	13	0	FALSE	HETLOSS	PASS
X1419	ABHD13	13	108218379	108234255	FALSE	348	-0.581144293616697	16	18413900	108286700	0.844999050746156	1	0	0.844999050746156	1	0	89872800	1	284	5	0	FALSE	HETLOSS	PASS
X1419	ABHD14A	3	51971426	51981199	FALSE	128	0.245559171886031	42	46720000	52786400	NA	2	NA	NA	2	NA	6066400	NA	149	9	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABHD14A-ACY1	3	51974706	51989183	FALSE	128	0.245559171886031	42	46720000	52786400	NA	2	NA	NA	2	NA	6066400	NA	149	21	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABHD14B	3	51968510	51983409	FALSE	128	0.245559171886031	42	46720000	52786400	NA	2	NA	NA	2	NA	6066400	NA	149	14	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABHD15	17	29560547	29567137	FALSE	410	-0.539408473933509	17	28405600	34361900	0.85023101214583	1	0	0.85023101214583	1	0	5956300	1	75	6	0	FALSE	HETLOSS	PASS
X1419	ABHD16A	6	31686949	31703444	FALSE	209	0.221615658195486	42	29725900	34342200	NA	2	NA	NA	2	NA	4616300	NA	168	24	0	FALSE	DIPLOID or CNLOH	PASS
X1419	ABHD16B	20	63861498	63862988	FALSE	532	0.252514349346884	38	62281196	64327778	1	2	1	1	2	1	2046582	1	58	5	0	FALSE	DIPLOID	PASS
X1419	ABHD17A	19	1876810	1885547	FALSE	460	-0.521894583791776	18	107400	5668100	0.795425765772763	1	0	0.795425765772763	1	0	5560700	1	167	6	0	FALSE	HETLOSS	PASS
