sample	arm	tcn	lcn	cn_length	arm_length	frac_of_arm	cn_state
X1410	1q	3	1	96556683.5	119872482.5	0.81	GAIN
X1410	2p	4	2	6527151	6527151	1	TETRAPLOID
X1410	3p	1	0	292000	292000	1	HETLOSS
X1410	4q	2	1	75984518	87474507	0.87	DIPLOID
X1410	7q	2	1	41602840	48173362	0.86	DIPLOID
X1410	8p	1	0	29317000	29317000	1	HETLOSS
X1410	8q	2	1	44136159	44136159	1	DIPLOID
X1410	9q	2	0	34131000	40584017	0.84	CNLOH
X1410	12q	2	0	42479453	52230122	0.81	CNLOH
X1410	14q	4	1	8375911	10040511	0.83	GAIN
X1410	15q	3	1	1504800	1653500	0.91	GAIN
X1410	16q	2	1	34493727	38888559	0.89	DIPLOID
X1410	17p	2	0	15402121.5	15402121.5	1	CNLOH
X1410	18p	1	0	3326684	3326684	1	HETLOSS
X1410	20p	2	1	27405590	27405590	1	DIPLOID
X1410	21q	2	0	31946513	31946513	1	CNLOH
X1410	23p	1	0	10005400	10229600	0.98	HETLOSS
X1410	23q	2	0	73139106	88108251	0.83	CNLOH
