sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X1689	A1BG	19	58345178	58353499	FALSE	704	0.113953621777794	58	58261973	58599200	0.460957789822093	4	2	0.460957789822093	4	2	337227	2	22	10	0	FALSE	TETRAPLOID	PASS
X1689	A1CF	10	50799409	50885675	FALSE	315	0.0308539267136179	52	37776700	54608000	0.355857538007197	4	NA	0.355857538007197	4	NA	16831300	NA	75	19	0	FALSE	GAIN (many states)	PASS
X1689	A2M	12	9067664	9116229	FALSE	366	0.0416995314355155	52	7190000	11134300	0.355857538007197	4	NA	0.355857538007197	4	NA	3944300	NA	78	49	0	FALSE	GAIN (many states)	PASS
X1689	A2ML1	12	8822472	8887001	FALSE	366	0.0416995314355155	52	7190000	11134300	0.355857538007197	4	NA	0.355857538007197	4	NA	3944300	NA	78	42	0	FALSE	GAIN (many states)	PASS
X1689	A3GALT2	1	33306766	33321098	FALSE	6	-0.11227004762931	41	32471300	62663000	0.431633440677047	3	NA	0.431633440677047	3	NA	30191700	NA	310	7	0	FALSE	GAIN (many states)	PASS
X1689	A4GALT	22	42692112	42721298	FALSE	748	-0.49382025862681	18	42556200	42890870	0.529413151528615	2	0	0.529413151528615	2	0	334670	2	7	6	1	FALSE	CNLOH	PASS
X1689	A4GNT	3	138123718	138132387	FALSE	117	0.279226967409412	69	130894700	148886072	0.407275676074388	5	2	0.407275676074388	5	2	17991372	3	89	5	0	FALSE	AMP	suppress_segment_too_large
X1689	AAAS	12	53307456	53324864	FALSE	373	-0.0143246979385383	48	42472400	56787300	0.529413151528615	3	NA	0.529413151528615	3	NA	14314900	NA	261	16	0	FALSE	GAIN (many states)	PASS
X1689	AACS	12	125065379	125143333	FALSE	380	-0.183750125641278	35	123897746	130422699	0.529413151528615	3	0	0.529413151528615	3	0	6524953	3	19	30	3	FALSE	CNLOH & GAIN	PASS
X1689	AADAC	3	151814037	151828488	FALSE	118	0.538122337844644	78	148896600	155084462	0.527266515228433	6	3	0.527266515228433	6	3	6187862	3	39	8	2	FALSE	AMP (BALANCED)	PASS
X1689	AADACL2	3	151733916	151761339	FALSE	118	0.538122337844644	78	148896600	155084462	0.527266515228433	6	3	0.527266515228433	6	3	6187862	3	39	7	1	FALSE	AMP (BALANCED)	PASS
X1689	AADACL3	1	12716115	12728759	FALSE	3	0.407722218953036	75	4655500	16135800	0.529413151528615	5	NA	0.529413151528615	5	NA	11480300	NA	141	9	0	FALSE	AMP (many states)	suppress_segment_too_large
X1689	AADACL4	1	12644547	12667086	FALSE	3	0.407722218953036	75	4655500	16135800	0.529413151528615	5	NA	0.529413151528615	5	NA	11480300	NA	141	8	0	FALSE	AMP (many states)	suppress_segment_too_large
X1689	AADAT	4	170060222	170091699	FALSE	154	-0.448299873134948	22	169991500	174237261	NA	2	NA	NA	2	NA	4245761	NA	9	17	1	FALSE	DIPLOID or CNLOH	PASS
X1689	AAGAB	15	67201033	67255195	FALSE	422	0.00634735015328721	52	67098900	67304300	0.355857538007197	4	NA	0.355857538007197	4	NA	205400	NA	3	16	0	FALSE	GAIN (many states)	PASS
X1689	AAK1	2	69457997	69674349	FALSE	62	-0.412225393792767	25	43286900	88931700	NA	2	NA	NA	2	NA	45644800	NA	249	35	0	FALSE	DIPLOID or CNLOH	PASS
X1689	AAMDC	11	77821109	77918432	FALSE	343	0.222293147248075	68	66023100	96093600	0.529413151528615	4	NA	0.529413151528615	4	NA	30070500	NA	258	22	0	FALSE	GAIN (many states)	PASS
X1689	AAMP	2	218264123	218270257	FALSE	86	-0.385167860580072	26	216116900	219556598	0.529413151528615	2	0	0.529413151528615	2	0	3439698	2	62	14	1	FALSE	CNLOH	PASS
X1689	AANAT	17	76453351	76470117	FALSE	606	-0.164281632627572	35	76138200	76776600	0.529413151528615	3	0	0.529413151528615	3	0	638400	3	20	7	0	FALSE	CNLOH & GAIN	PASS
X1689	AAR2	20	36236459	36270918	FALSE	710	-0.149278087382156	40	34738834	36499300	0.511082992004045	3	1	0.511082992004045	3	1	1760466	2	31	8	0	FALSE	GAIN	PASS
X1689	AARD	8	116938199	116944487	FALSE	267	1.10241131670047	100	115587100	123073600	0.527266515228433	9	4	0.527266515228433	9	4	7486500	5	25	3	0	FALSE	INDETERMINATE	PASS
X1689	AARS	16	70252295	70289543	FALSE	443	-0.413458779230427	24	69917900	74718900	0.529413151528615	2	0	0.529413151528615	2	0	4801000	2	46	31	0	FALSE	CNLOH	PASS
X1689	AARS2	6	44299654	44313326	FALSE	200	0.141653336579706	61	34646800	56482300	0.45908078715164	4	NA	0.45908078715164	4	NA	21835500	NA	208	30	0	FALSE	GAIN (many states)	PASS
X1689	AARSD1	17	42950526	42964498	FALSE	541	-0.524693468815663	18	42884660	43545600	0.529413151528615	2	0	0.529413151528615	2	0	660940	2	16	15	0	FALSE	CNLOH	PASS
X1689	AASDH	4	56338287	56387508	FALSE	144	0.0905932842453387	55	49245500	67490200	0.419178088512123	4	NA	0.419178088512123	4	NA	18244700	NA	41	21	0	FALSE	GAIN (many states)	PASS
X1689	AASDHPPT	11	106075501	106098710	FALSE	346	0.762610326989869	85	102713509	112260551	0.527266515228433	7	3	0.527266515228433	7	3	9547042	4	68	9	0	FALSE	AMP	PASS
X1689	AASS	7	122075647	122144280	FALSE	249	0.0910097002822279	53	115951000	129389027	0.411411770721599	4	2	0.411411770721599	4	2	13438027	2	68	28	0	FALSE	TETRAPLOID	PASS
X1689	AATF	17	36948875	37056871	FALSE	523	-0.451369421730325	22	36429100	36988900	NA	2	NA	NA	2	NA	559800	NA	9	20	1	TRUE	DIPLOID or CNLOH	PASS
X1689	AATK	17	81117295	81166077	FALSE	623	0.0293995205294839	52	81004485	81233486	0.355857538007197	4	NA	0.355857538007197	4	NA	229001	NA	6	35	4	FALSE	GAIN (many states)	PASS
X1689	ABAT	16	8674565	8784575	FALSE	431	-0.116350080430945	40	3739700	16136433	0.511082992004045	3	1	0.511082992004045	3	1	12396733	2	89	27	0	FALSE	GAIN	PASS
X1689	ABCA1	9	104781002	104928237	FALSE	290	0.0178942967107708	49	79037500	109192500	0.235734040090872	5	2	0.235734040090872	5	2	30155000	3	152	79	2	FALSE	AMP	suppress_segment_too_large
X1689	ABCA10	17	69147214	69244846	FALSE	589	-0.00596721042034196	45	68539200	69536247	0.529413151528615	3	1	0.529413151528615	3	1	997047	2	8	40	5	FALSE	GAIN	PASS
X1689	ABCA12	2	214931542	215138428	FALSE	85	-0.485140937196241	21	213862800	216116600	0.529413151528615	2	0	0.529413151528615	2	0	2253800	2	10	74	7	FALSE	CNLOH	PASS
X1689	ABCA13	7	48171458	48647496	FALSE	238	0.297460259255474	70	40860300	65399500	0.529413151528615	4	NA	0.529413151528615	4	NA	24539200	NA	90	112	0	FALSE	GAIN (many states)	PASS
X1689	ABCA2	9	137007227	137028922	FALSE	307	-0.363604332274796	28	136755128	137113466	NA	2	NA	NA	2	NA	358338	NA	28	54	0	FALSE	DIPLOID or CNLOH	PASS
X1689	ABCA3	16	2275881	2340746	FALSE	430	-0.0710430240873297	44	110600	3738700	0.503273349570614	3	NA	0.503273349570614	3	NA	3628100	NA	162	50	0	FALSE	GAIN (many states)	PASS
X1689	ABCA4	1	93992835	94121132	FALSE	10	0.410210805311387	75	69568600	107617800	0.529413151528615	5	2	0.529413151528615	5	2	38049200	3	152	82	0	FALSE	AMP	suppress_segment_too_large
X1689	ABCA5	17	69244311	69327244	FALSE	589	-0.00596721042034196	45	68539200	69536247	0.529413151528615	3	1	0.529413151528615	3	1	997047	2	8	41	1	FALSE	GAIN	PASS
X1689	ABCA6	17	69078702	69141888	FALSE	589	-0.00596721042034196	45	68539200	69536247	0.529413151528615	3	1	0.529413151528615	3	1	997047	2	8	43	4	FALSE	GAIN	PASS
X1689	ABCA7	19	1040101	1065572	FALSE	647	-0.43506852640645	22	107600	2078700	NA	2	NA	NA	2	NA	1971100	NA	73	52	0	FALSE	DIPLOID or CNLOH	PASS
X1689	ABCA8	17	68867292	68955392	FALSE	589	-0.00596721042034196	45	68539200	69536247	0.529413151528615	3	1	0.529413151528615	3	1	997047	2	8	45	5	FALSE	GAIN	PASS
X1689	ABCA9	17	68974488	69061064	FALSE	589	-0.00596721042034196	45	68539200	69536247	0.529413151528615	3	1	0.529413151528615	3	1	997047	2	8	46	3	FALSE	GAIN	PASS
X1689	ABCB1	7	87503633	87713323	FALSE	240	0.0857777098453857	55	75591900	100149755	0.419178088512123	4	NA	0.419178088512123	4	NA	24557855	NA	146	42	0	FALSE	GAIN (many states)	PASS
X1689	ABCB10	1	229516582	229558695	FALSE	46	-0.046695279863851	48	228425490	230274628	0.529413151528615	3	NA	0.529413151528615	3	NA	1849138	NA	13	14	1	FALSE	GAIN (many states)	PASS
X1689	ABCB11	2	168915498	169031324	FALSE	74	0.218631769666847	62	144517500	182188931	0.358560911114432	5	2	0.358560911114432	5	2	37671431	3	157	42	2	FALSE	AMP	suppress_segment_too_large
X1689	ABCB4	7	87401697	87480435	FALSE	240	0.0857777098453857	55	75591900	100149755	0.419178088512123	4	NA	0.419178088512123	4	NA	24557855	NA	146	41	0	FALSE	GAIN (many states)	PASS
X1689	ABCB5	7	20615207	20777038	FALSE	235	-0.263273539917432	33	19700	30362300	NA	2	NA	NA	2	NA	30342600	NA	169	30	0	FALSE	DIPLOID or CNLOH	PASS
X1689	ABCB6	2	219209766	219219017	FALSE	86	-0.385167860580072	26	216116900	219556598	0.529413151528615	2	0	0.529413151528615	2	0	3439698	2	62	24	0	FALSE	CNLOH	PASS
X1689	ABCB7	23	75051554	75156732	FALSE	759	-0.405752089116767	24	72130100	105934200	0.529413151528615	2	0	0.529413151528615	2	0	33804100	2	137	23	0	FALSE	CNLOH	PASS
