sample	arm	tcn	lcn	cn_length	arm_length	frac_of_arm	cn_state
X2648	2p	3	1	3100351	3100351	1	GAIN
X2648	4q	2	0	109031206	109031206	1	CNLOH
X2648	5q	3	0	97677184	104969284	0.93	CNLOH & GAIN
X2648	6q	2	0	62148614	70219143	0.89	CNLOH
X2648	7q	3	1	58560700	59370895	0.99	GAIN
X2648	8p	1	0	27762100	27762100	1	HETLOSS
X2648	10q	2	1	77518096	88019558	0.88	DIPLOID
X2648	11q	2	0	51822698	51822698	1	CNLOH
X2648	12p	1	0	8743800	8743800	1	HETLOSS
X2648	12q	2	1	58446600	71523021	0.82	DIPLOID
X2648	15q	2	0	62394056	73648356	0.85	CNLOH
X2648	16p	2	1	22275863	26660304.5	0.84	DIPLOID
X2648	16q	2	0	52882991.5	52882991.5	1	CNLOH
X2648	17p	2	0	16934421.5	16934421.5	1	CNLOH
X2648	18p	4	1	18113552.5	18113552.5	1	GAIN
X2648	20p	3	1	23100521	27983811	0.83	GAIN
X2648	21q	2	1	34788504	34788504	1	DIPLOID
X2648	22q	2	0	36793360	36793360	1	CNLOH
X2648	23q	2	0	68777200	83562818	0.82	CNLOH
