sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X2648	A1BG	19	58345178	58353499	FALSE	468	-0.149778063339979	16	57547600	58599311	0.291191549998172	2	0	0.291191549998172	2	0	1051711	2	52	12	0	FALSE	CNLOH	PASS
X2648	A1CF	10	50799409	50885675	FALSE	282	-0.154379058213857	19	47351300	102259200	NA	2	0	NA	2	0	54907900	2	351	19	0	FALSE	CNLOH	PASS
X2648	A2M	12	9067664	9116229	FALSE	314	-0.193371138985915	19	12300	11869300	NA	2	NA	NA	2	NA	11857000	NA	178	49	0	FALSE	DIPLOID or CNLOH	PASS
X2648	A2ML1	12	8822472	8887001	FALSE	314	-0.193371138985915	19	12300	11869300	NA	2	NA	NA	2	NA	11857000	NA	178	38	0	FALSE	DIPLOID or CNLOH	PASS
X2648	A3GALT2	1	33306766	33321098	FALSE	4	-0.16082401409968	19	12257100	49851400	NA	2	NA	NA	2	NA	37594300	NA	509	7	0	FALSE	DIPLOID or CNLOH	PASS
X2648	A4GALT	22	42692112	42721298	FALSE	516	-0.150235783352258	14	42502951	46695105	0.354512255078036	2	0	0.354512255078036	2	0	4192154	2	47	6	0	FALSE	CNLOH	PASS
X2648	A4GNT	3	138123718	138132387	FALSE	120	0.10906891382895	38	134651100	142952800	0.354512255078036	3	1	0.354512255078036	3	1	8301700	2	50	5	2	FALSE	GAIN	PASS
X2648	AAAS	12	53307456	53324864	FALSE	318	0.0834051174824133	35	47994100	56004000	0.348224107172915	3	NA	0.348224107172915	3	NA	8009900	NA	202	17	0	FALSE	GAIN (many states)	PASS
X2648	AACS	12	125065379	125143333	FALSE	333	-0.166528042445148	14	123803600	131136193	0.354512255078036	2	0	0.354512255078036	2	0	7332593	2	22	31	3	FALSE	CNLOH	PASS
X2648	AADAC	3	151814037	151828488	FALSE	126	0.134678984901666	40	151411207	154300901	0.354512255078036	3	NA	0.354512255078036	3	NA	2889694	NA	10	7	0	FALSE	GAIN (many states)	PASS
X2648	AADACL2	3	151733916	151761339	FALSE	126	0.134678984901666	40	151411207	154300901	0.354512255078036	3	NA	0.354512255078036	3	NA	2889694	NA	10	6	0	FALSE	GAIN (many states)	PASS
X2648	AADACL3	1	12716115	12728759	FALSE	4	-0.16082401409968	19	12257100	49851400	NA	2	NA	NA	2	NA	37594300	NA	509	8	0	FALSE	DIPLOID or CNLOH	PASS
X2648	AADACL4	1	12644547	12667086	FALSE	4	-0.16082401409968	19	12257100	49851400	NA	2	NA	NA	2	NA	37594300	NA	509	8	0	FALSE	DIPLOID or CNLOH	PASS
X2648	AADAT	4	170060222	170091699	FALSE	160	-0.147227091908235	14	150265733	190112400	0.354512255078036	2	0	0.354512255078036	2	0	39846667	2	134	16	0	FALSE	CNLOH	PASS
X2648	AAGAB	15	67201033	67255195	FALSE	361	-0.171840054578756	19	55183400	100558757	NA	2	NA	NA	2	NA	45375357	NA	337	14	0	FALSE	DIPLOID or CNLOH	PASS
X2648	AAK1	2	69457997	69674349	FALSE	61	0.235475770284815	49	43549300	71613600	0.326653261298985	4	NA	0.326653261298985	4	NA	28064300	NA	141	29	0	FALSE	GAIN (many states)	PASS
X2648	AAMDC	11	77821109	77918432	FALSE	299	0.107288429073857	40	65582900	83163900	0.354512255078036	3	NA	0.354512255078036	3	NA	17581000	NA	219	21	0	FALSE	GAIN (many states)	PASS
X2648	AAMP	2	218264123	218270257	FALSE	85	-0.163869860176179	15	218217607	218661300	1	2	1	1	2	1	443693	1	14	14	2	FALSE	DIPLOID	PASS
X2648	AANAT	17	76453351	76470117	FALSE	410	0.315260403784758	53	76385056	76475216	0.354512255078036	4	NA	0.354512255078036	4	NA	90160	NA	4	7	0	FALSE	GAIN (many states)	PASS
X2648	AAR2	20	36236459	36270918	FALSE	479	-0.023965565193142	28	35954700	37207254	NA	2	NA	NA	2	NA	1252554	NA	18	8	0	FALSE	DIPLOID or CNLOH	PASS
X2648	AARD	8	116938199	116944487	FALSE	247	0.19026473059153	43	106658200	123025000	0.274751415490007	4	1	0.274751415490007	4	1	16366800	3	39	2	0	FALSE	GAIN	PASS
X2648	AARS	16	70252295	70289543	FALSE	375	-0.160015753250917	14	47650800	81474856	0.354512255078036	2	0	0.354512255078036	2	0	33824056	2	283	31	0	FALSE	CNLOH	PASS
X2648	AARS2	6	44299654	44313326	FALSE	193	-0.0948790938034824	23	37257900	50715300	NA	2	NA	NA	2	NA	13457400	NA	137	28	0	FALSE	DIPLOID or CNLOH	PASS
X2648	AARSD1	17	42950526	42964498	FALSE	397	-0.106218207754091	20	42461100	45972000	0.354512255078036	2	0	0.354512255078036	2	0	3510900	2	92	16	0	FALSE	CNLOH	PASS
X2648	AASDH	4	56338287	56387508	FALSE	146	0.253210922885676	49	38680700	74038000	0.326653261298985	4	NA	0.326653261298985	4	NA	35357300	NA	160	19	0	FALSE	GAIN (many states)	PASS
X2648	AASDHPPT	11	106075501	106098710	FALSE	301	-0.13888251661709	16	102779658	107665300	0.291191549998172	2	0	0.291191549998172	2	0	4885642	2	23	9	0	FALSE	CNLOH	PASS
X2648	AASS	7	122075647	122144280	FALSE	233	0.00540791300822797	32	120951000	122302472	0.264981536765854	3	NA	0.264981536765854	3	NA	1351472	NA	7	27	3	FALSE	GAIN (many states)	PASS
X2648	AATF	17	36948875	37056871	FALSE	388	-0.52963600784458	3	36506800	37277130	0.354512255078036	1	0	0.354512255078036	1	0	770330	1	8	19	1	FALSE	HETLOSS	PASS
X2648	AATK	17	81117295	81166077	FALSE	412	0.39599712453866	56	81085600	81126495	0.30189568434869	5	NA	0.30189568434869	5	NA	40895	NA	2	32	2	TRUE	AMP (many states)	PASS
X2648	ABAT	16	8674565	8784575	FALSE	366	-0.0651433362894574	28	4997000	10627500	NA	2	NA	NA	2	NA	5630500	NA	18	27	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCA1	9	104781002	104928237	FALSE	266	-0.150795110222875	14	81584300	121782600	0.354512255078036	2	0	0.354512255078036	2	0	40198300	2	227	76	1	FALSE	CNLOH	PASS
X2648	ABCA10	17	69147214	69244846	FALSE	406	0.467331844767636	58	60565488	72123453	0.352908092165515	5	0	0.352908092165515	5	0	11557965	5	80	44	3	FALSE	AMP (LOH)	suppress_segment_too_large
X2648	ABCA12	2	214931542	215138428	FALSE	83	-0.167329579920103	15	199959400	217886094	1	2	1	1	2	1	17926694	1	93	67	4	FALSE	DIPLOID	PASS
X2648	ABCA13	7	48171458	48647496	FALSE	215	0.264389775169545	49	44572500	67309500	0.326653261298985	4	NA	0.326653261298985	4	NA	22737000	NA	75	115	0	FALSE	GAIN (many states)	PASS
X2648	ABCA2	9	137007227	137028922	FALSE	275	-0.0326002625409967	24	136791905	137052464	0.31355041014292	3	0	0.31355041014292	3	0	260559	3	22	54	0	FALSE	CNLOH & GAIN	PASS
X2648	ABCA3	16	2275881	2340746	FALSE	365	-0.171898402687056	19	304600	4996500	NA	2	NA	NA	2	NA	4691900	NA	176	49	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCA4	1	93992835	94121132	FALSE	6	-0.143283346472373	19	56496600	102879627	NA	2	NA	NA	2	NA	46383027	NA	198	77	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCA5	17	69244311	69327244	FALSE	406	0.467331844767636	58	60565488	72123453	0.352908092165515	5	0	0.352908092165515	5	0	11557965	5	80	38	2	FALSE	AMP (LOH)	suppress_segment_too_large
X2648	ABCA6	17	69078702	69141888	FALSE	406	0.467331844767636	58	60565488	72123453	0.352908092165515	5	0	0.352908092165515	5	0	11557965	5	80	43	2	FALSE	AMP (LOH)	suppress_segment_too_large
X2648	ABCA7	19	1040101	1065572	FALSE	425	-0.217773118416409	14	107600	12793000	0.354512255078036	2	0	0.354512255078036	2	0	12685400	2	400	53	0	FALSE	CNLOH	PASS
X2648	ABCA8	17	68867292	68955392	FALSE	406	0.467331844767636	58	60565488	72123453	0.352908092165515	5	0	0.352908092165515	5	0	11557965	5	80	48	3	FALSE	AMP (LOH)	suppress_segment_too_large
X2648	ABCA9	17	68974488	69061064	FALSE	406	0.467331844767636	58	60565488	72123453	0.352908092165515	5	0	0.352908092165515	5	0	11557965	5	80	44	0	FALSE	AMP (LOH)	suppress_segment_too_large
X2648	ABCB1	7	87503633	87713323	FALSE	218	0.245813830649244	49	87190900	98628700	0.326653261298985	4	NA	0.326653261298985	4	NA	11437800	NA	69	40	0	FALSE	GAIN (many states)	PASS
X2648	ABCB10	1	229516582	229558695	FALSE	54	0.263309896726436	47	226895500	233250800	0.334501323660691	4	2	0.334501323660691	4	2	6355300	2	53	13	0	FALSE	TETRAPLOID	PASS
X2648	ABCB11	2	168915498	169031324	FALSE	73	0.248238163694432	47	163735100	169289300	0.334501323660691	4	2	0.334501323660691	4	2	5554200	2	22	39	1	FALSE	TETRAPLOID	PASS
X2648	ABCB4	7	87401697	87480435	FALSE	218	0.245813830649244	49	87190900	98628700	0.326653261298985	4	NA	0.326653261298985	4	NA	11437800	NA	69	37	0	FALSE	GAIN (many states)	PASS
X2648	ABCB5	7	20615207	20777038	FALSE	212	-0.249789981090897	13	19900	31554500	NA	2	NA	NA	2	NA	31534600	NA	184	30	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCB6	2	219209766	219219017	FALSE	87	-0.19166088279324	19	218745710	219479282	NA	2	NA	NA	2	NA	733572	NA	30	24	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCB7	23	75051554	75156732	FALSE	529	-0.139835714409629	14	72464600	141241800	0.354512255078036	2	0	0.354512255078036	2	0	68777200	2	322	21	0	FALSE	CNLOH	PASS
X2648	ABCB8	7	151028422	151047782	FALSE	239	0.0769766244865124	33	139631429	159233200	0.354512255078036	3	1	0.354512255078036	3	1	19601771	2	155	27	3	FALSE	GAIN	PASS
X2648	ABCB9	12	122920951	122981649	FALSE	330	-0.0977268542259011	23	122768967	123616500	NA	2	NA	NA	2	NA	847533	NA	18	40	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCC1	16	15949577	16143074	FALSE	368	-0.144627199319582	15	14218766	22325937	1	2	1	1	2	1	8107171	1	75	55	10	FALSE	DIPLOID	PASS
X2648	ABCC10	6	43427366	43450430	FALSE	193	-0.0948790938034824	23	37257900	50715300	NA	2	NA	NA	2	NA	13457400	NA	137	35	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCC11	16	48166910	48247568	FALSE	375	-0.160015753250917	14	47650800	81474856	0.354512255078036	2	0	0.354512255078036	2	0	33824056	2	283	45	5	FALSE	CNLOH	PASS
X2648	ABCC12	16	48081006	48156018	FALSE	375	-0.160015753250917	14	47650800	81474856	0.354512255078036	2	0	0.354512255078036	2	0	33824056	2	283	44	3	FALSE	CNLOH	PASS
X2648	ABCC2	10	99782640	99852594	FALSE	282	-0.154379058213857	19	47351300	102259200	NA	2	0	NA	2	0	54907900	2	351	44	0	FALSE	CNLOH	PASS
X2648	ABCC3	17	50634777	50692252	FALSE	401	0.196681205387508	45	50578132	50673753	0.262344557094022	4	NA	0.262344557094022	4	NA	95621	NA	2	49	7	TRUE	GAIN (many states)	PASS
X2648	ABCC4	13	95019829	95301475	FALSE	345	0.061512165461628	34	79551100	114326300	0.347599491005778	3	0	0.347599491005778	3	0	34775200	3	92	39	0	FALSE	CNLOH & GAIN	PASS
X2648	ABCC5	3	183919934	184018015	FALSE	133	-0.00114611525301999	31	182448400	184192900	0.260685633236552	3	1	0.260685633236552	3	1	1744500	2	20	46	3	FALSE	GAIN	PASS
X2648	ABCC6	16	16148928	16223522	FALSE	368	-0.144627199319582	15	14218766	22325937	1	2	1	1	2	1	8107171	1	75	49	5	FALSE	DIPLOID	PASS
X2648	ABCC8	11	17392498	17476879	FALSE	297	-0.149833767269262	19	9440700	61321500	NA	2	NA	NA	2	NA	51880800	NA	367	61	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCC9	12	21797401	21942529	FALSE	316	0.101926879912749	40	20613700	47444300	0.354512255078036	3	NA	0.354512255078036	3	NA	26830600	NA	99	43	0	FALSE	GAIN (many states)	PASS
X2648	ABCD1	23	153724868	153744762	FALSE	530	-0.415588678357323	4	141242482	156028100	0.353740381036727	1	0	0.353740381036727	1	0	14785618	1	137	18	3	FALSE	HETLOSS	PASS
X2648	ABCD2	12	39550033	39619751	FALSE	316	0.101926879912749	40	20613700	47444300	0.354512255078036	3	NA	0.354512255078036	3	NA	26830600	NA	99	14	0	FALSE	GAIN (many states)	PASS
X2648	ABCD3	1	94418455	94518666	FALSE	6	-0.143283346472373	19	56496600	102879627	NA	2	NA	NA	2	NA	46383027	NA	198	23	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCD4	14	74285423	74303056	FALSE	348	-0.167466861309865	19	49966300	76634900	NA	2	NA	NA	2	NA	26668600	NA	202	25	0	FALSE	DIPLOID or CNLOH	PASS
X2648	ABCE1	4	145097932	145129179	FALSE	159	0.0699455730874863	35	144572600	150256188	0.348224107172915	3	NA	0.348224107172915	3	NA	5683588	NA	21	16	1	FALSE	GAIN (many states)	PASS
X2648	ABCF1	6	30571376	30597179	FALSE	190	0.238711561301922	49	24418600	32637700	0.326653261298985	4	NA	0.326653261298985	4	NA	8219100	NA	248	24	0	FALSE	GAIN (many states)	PASS
