sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X2902	A1BG	19	58345178	58353499	FALSE	573	-0.905399672792948	3	58084800	58599311	0.522984896704016	1	0	0.522984896704016	1	0	514511	1	26	13	0	FALSE	LOSS BEFORE & AFTER	PASS
X2902	A1CF	10	50799409	50885675	FALSE	298	0.014271801340139	51	39050500	109870973	0.503058015399017	4	2	0.503058015399017	4	2	70820473	2	426	21	0	FALSE	TETRAPLOID	PASS
X2902	A2M	12	9067664	9116229	FALSE	317	0.295367042744301	71	546700	47236500	0.520519087183099	5	NA	0.520519087183099	5	NA	46689800	NA	316	53	0	FALSE	GAIN (many states)	PASS
X2902	A2ML1	12	8822472	8887001	FALSE	317	0.295367042744301	71	546700	47236500	0.520519087183099	5	NA	0.520519087183099	5	NA	46689800	NA	316	48	0	FALSE	GAIN (many states)	PASS
X2902	A3GALT2	1	33306766	33321098	FALSE	12	-0.026879260328681	50	22512900	44760900	0.467721358562716	4	NA	0.467721358562716	4	NA	22248000	NA	321	7	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X2902	A4GALT	22	42692112	42721298	FALSE	645	-0.506702097097897	18	40366320	43946900	0.493198793949023	2	0	0.493198793949023	2	0	3580580	2	60	6	3	FALSE	LOSS BEFORE	PASS
X2902	A4GNT	3	138123718	138132387	FALSE	124	0.151116269644868	58	134547479	138825600	0.423589798051654	5	2	0.423589798051654	5	2	4278121	3	22	6	0	FALSE	GAIN	PASS
X2902	AAAS	12	53307456	53324864	FALSE	328	0.933423422396805	90	53251700	54293000	0.520519087183099	9	NA	0.520519087183099	9	NA	1041300	NA	31	19	0	FALSE	INDETERMINATE	PASS
X2902	AACS	12	125065379	125143333	FALSE	353	0.14304915554459	58	120562975	132147561	0.423589798051654	5	2	0.423589798051654	5	2	11584586	3	91	32	4	FALSE	GAIN	PASS
X2902	AADAC	3	151814037	151828488	FALSE	127	0.320464034133548	68	148827700	154427800	0.520519087183099	5	3	0.520519087183099	5	3	5600100	2	39	9	0	FALSE	INDETERMINATE	PASS
X2902	AADACL2	3	151733916	151761339	FALSE	127	0.320464034133548	68	148827700	154427800	0.520519087183099	5	3	0.520519087183099	5	3	5600100	2	39	9	1	FALSE	INDETERMINATE	PASS
X2902	AADACL3	1	12716115	12728759	FALSE	6	-0.0116184558610079	50	6701900	15765200	0.467721358562716	4	NA	0.467721358562716	4	NA	9063300	NA	111	9	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X2902	AADACL4	1	12644547	12667086	FALSE	6	-0.0116184558610079	50	6701900	15765200	0.467721358562716	4	NA	0.467721358562716	4	NA	9063300	NA	111	8	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X2902	AADAT	4	170060222	170091699	FALSE	151	-0.335521443851319	27	169737580	184678335	0.522984896704016	3	1	0.522984896704016	3	1	14940755	2	36	20	0	FALSE	LOSS AFTER	PASS
X2902	AAGAB	15	67201033	67255195	FALSE	386	-0.324027660533762	30	25189400	77278400	0.379803312378238	3	NA	0.379803312378238	3	NA	52089000	NA	420	16	0	FALSE	LOSS (many states)	PASS
X2902	AAK1	2	69457997	69674349	FALSE	69	0.170852580821608	64	14200	84431600	0.463479471990493	5	NA	0.463479471990493	5	NA	84417400	NA	426	40	0	FALSE	GAIN (many states)	PASS
X2902	AAMDC	11	77821109	77918432	FALSE	306	0.035737764750222	51	60971800	117908718	0.503058015399017	4	2	0.503058015399017	4	2	56936918	2	558	23	0	FALSE	TETRAPLOID	PASS
X2902	AAMP	2	218264123	218270257	FALSE	100	-0.154180884872632	44	217885200	218280200	0.522984896704016	3	NA	0.522984896704016	3	NA	395000	NA	9	15	1	FALSE	LOSS (many states)	PASS
X2902	AANAT	17	76453351	76470117	FALSE	465	-0.298163169880883	25	76089104	80997483	0.465592059883709	3	0	0.465592059883709	3	0	4908379	3	61	7	0	FALSE	CNLOH BEFORE & LOSS	PASS
X2902	AAR2	20	36236459	36270918	FALSE	595	0.403393463251656	72	33439000	37223800	0.520519087183099	6	3	0.520519087183099	6	3	3784800	3	62	8	0	FALSE	AMP (BALANCED)	PASS
X2902	AARD	8	116938199	116944487	FALSE	249	-0.281755336922059	26	102807900	117161600	0.382649623911966	3	1	0.382649623911966	3	1	14353700	2	34	2	0	FALSE	LOSS AFTER	PASS
X2902	AARS	16	70252295	70289543	FALSE	417	-0.518474036509473	19	67384900	70496456	1	2	1	1	2	1	3111556	1	73	32	0	FALSE	DOUBLE LOSS AFTER	PASS
X2902	AARS2	6	44299654	44313326	FALSE	191	0.325608962307844	71	37644800	63678900	0.520519087183099	5	NA	0.520519087183099	5	NA	26034100	NA	174	30	0	FALSE	GAIN (many states)	PASS
X2902	AARSD1	17	42950526	42964498	FALSE	450	-0.324174277188009	25	41725900	43216500	0.465592059883709	3	0	0.465592059883709	3	0	1490600	3	60	15	0	FALSE	CNLOH BEFORE & LOSS	PASS
X2902	AASDH	4	56338287	56387508	FALSE	138	-0.288685656842018	30	49163600	64280400	0.379803312378238	3	NA	0.379803312378238	3	NA	15116800	NA	39	22	0	FALSE	LOSS (many states)	PASS
X2902	AASDHPPT	11	106075501	106098710	FALSE	306	0.035737764750222	51	60971800	117908718	0.503058015399017	4	2	0.503058015399017	4	2	56936918	2	558	11	0	FALSE	TETRAPLOID	PASS
X2902	AASS	7	122075647	122144280	FALSE	226	0.280191428245699	68	111732414	127858300	0.520519087183099	5	2	0.520519087183099	5	2	16125886	3	57	31	0	FALSE	GAIN	PASS
X2902	AATF	17	36948875	37056871	FALSE	441	-0.31513356931664	25	36497543	38878300	0.465592059883709	3	0	0.465592059883709	3	0	2380757	3	36	21	2	FALSE	CNLOH BEFORE & LOSS	PASS
X2902	AATK	17	81117295	81166077	FALSE	466	-0.246075254764193	31	80998341	81445070	0.503401053497397	3	0	0.503401053497397	3	0	446729	3	10	37	1	FALSE	CNLOH BEFORE & LOSS	PASS
X2902	ABAT	16	8674565	8784575	FALSE	394	0.0541853195803038	57	4652600	10747200	0.522984896704016	4	NA	0.522984896704016	4	NA	6094600	NA	31	28	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X2902	ABCA1	9	104781002	104928237	FALSE	269	-0.317523627970558	25	35399200	112227500	0.465592059883709	3	0	0.465592059883709	3	0	76828300	3	286	81	7	FALSE	CNLOH BEFORE & LOSS	PASS
X2902	ABCA10	17	69147214	69244846	FALSE	461	-0.333358102588164	25	68125835	70096978	0.465592059883709	3	0	0.465592059883709	3	0	1971143	3	13	49	3	FALSE	CNLOH BEFORE & LOSS	PASS
X2902	ABCA12	2	214931542	215138428	FALSE	98	-0.116971950757458	39	208242200	217831600	0.370642479323187	4	2	0.370642479323187	4	2	9589400	2	30	83	3	FALSE	TETRAPLOID	PASS
