sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X603	A1BG	19	58345178	58353499	FALSE	411	0.0105570775631515	16	57908506	58547326	1	2	1	1	2	1	638820	1	30	10	0	FALSE	DIPLOID	PASS
X603	A1CF	10	50799409	50885675	FALSE	214	0.0695582114940848	22	419300	72161500	NA	2	NA	NA	2	NA	71742200	NA	302	17	0	FALSE	DIPLOID or CNLOH	PASS
X603	A2M	12	9067664	9116229	FALSE	247	0.317519190378054	32	8773700	38203600	0.330484600886721	3	NA	0.330484600886721	3	NA	29429900	NA	174	48	0	FALSE	GAIN (many states)	PASS
X603	A2ML1	12	8822472	8887001	FALSE	247	0.317519190378054	32	8773700	38203600	0.330484600886721	3	NA	0.330484600886721	3	NA	29429900	NA	174	46	0	FALSE	GAIN (many states)	PASS
X603	A3GALT2	1	33306766	33321098	FALSE	6	0.0901981232851408	22	33176300	53509300	NA	2	NA	NA	2	NA	20333000	NA	246	7	0	FALSE	DIPLOID or CNLOH	PASS
X603	A4GALT	22	42692112	42721298	FALSE	451	-0.210473942052549	2	38681835	49963045	0.34438830524354	1	0	0.34438830524354	1	0	11281210	1	126	6	1	FALSE	HETLOSS	PASS
X603	A4GNT	3	138123718	138132387	FALSE	93	0.230870462660505	26	130423766	138131161	0.173157711344115	3	1	0.173157711344115	3	1	7707395	2	41	6	2	FALSE	GAIN	PASS
X603	AAAS	12	53307456	53324864	FALSE	249	0.0626184110984662	22	40568900	100733900	NA	2	NA	NA	2	NA	60165000	NA	466	18	0	FALSE	DIPLOID or CNLOH	PASS
X603	AACS	12	125065379	125143333	FALSE	260	0.122999163449246	24	123931507	130806964	1	2	1	1	2	1	6875457	1	20	31	2	FALSE	DIPLOID	PASS
X603	AADAC	3	151814037	151828488	FALSE	97	0.391146138271035	33	139044501	156465593	0.34438830524354	3	1	0.34438830524354	3	1	17421092	2	84	7	2	FALSE	GAIN	PASS
X603	AADACL2	3	151733916	151761339	FALSE	97	0.391146138271035	33	139044501	156465593	0.34438830524354	3	1	0.34438830524354	3	1	17421092	2	84	7	1	FALSE	GAIN	PASS
X603	AADACL3	1	12716115	12728759	FALSE	2	0.124068240524213	25	1354600	13823100	NA	2	NA	NA	2	NA	12468500	NA	167	9	0	FALSE	DIPLOID or CNLOH	PASS
X603	AADACL4	1	12644547	12667086	FALSE	2	0.124068240524213	25	1354600	13823100	NA	2	NA	NA	2	NA	12468500	NA	167	8	0	FALSE	DIPLOID or CNLOH	PASS
X603	AADAT	4	170060222	170091699	FALSE	115	-0.120364287916123	9	127768781	189982875	0.135916466813192	0	0	0.135916466813192	0	0	62214094	0	194	15	1	FALSE	HOMDEL	suppress_segment_too_large
X603	AAGAB	15	67201033	67255195	FALSE	289	-0.189014427065083	8	25375500	101025913	0.336822858357911	1	0	0.336822858357911	1	0	75650413	1	566	14	0	FALSE	HETLOSS	PASS
X603	AAK1	2	69457997	69674349	FALSE	59	0.0714380428676556	22	24302000	73291700	NA	2	NA	NA	2	NA	48989700	NA	286	34	0	FALSE	DIPLOID or CNLOH	PASS
X603	AAMDC	11	77821109	77918432	FALSE	230	-0.0719877592805134	14	75274100	103179045	1	2	1	1	2	1	27904945	1	130	22	0	FALSE	DIPLOID	PASS
X603	AAMP	2	218264123	218270257	FALSE	74	0.0825979180006	19	215404531	218981578	1	2	1	1	2	1	3577047	1	38	14	0	FALSE	DIPLOID	PASS
