sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
MDL18-2673	A1BG	19	58345178	58353499	FALSE	935	0.305428934035811	94	57634600	58599300	0.893792418633407	2	0	0.893792418633407	2	0	964700	2	46	10	0	FALSE	CNLOH	PASS
MDL18-2673	A1CF	10	50799409	50885675	FALSE	478	0.178294529883227	89	50199100	54527800	NA	2	NA	NA	2	NA	4328700	NA	9	19	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	A2M	12	9067664	9116229	FALSE	554	-0.00244467469573618	80	7109400	9443600	NA	2	NA	NA	2	NA	2334200	NA	33	49	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	A2ML1	12	8822472	8887001	FALSE	554	-0.00244467469573618	80	7109400	9443600	NA	2	NA	NA	2	NA	2334200	NA	33	42	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	A3GALT2	1	33306766	33321098	FALSE	4	-0.12608799328146	72	16650200	77926500	NA	2	NA	NA	2	NA	61276300	NA	590	7	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	A4GALT	22	42692112	42721298	FALSE	1054	-0.358713551402374	52	42500614	43218582	0.893792418633407	1	0	0.893792418633407	1	0	717968	1	14	6	0	FALSE	HETLOSS	PASS
MDL18-2673	A4GNT	3	138123718	138132387	FALSE	203	0.00773501777412039	80	137998800	139344200	NA	2	NA	NA	2	NA	1345400	NA	17	5	1	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	AAAS	12	53307456	53324864	FALSE	560	0.176946443863549	89	47711900	57727600	NA	2	NA	NA	2	NA	10015700	NA	277	17	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	AACS	12	125065379	125143333	FALSE	585	-0.0987559724572465	69	123924955	131850128	1	2	1	1	2	1	7925173	1	24	30	5	FALSE	DIPLOID	PASS
MDL18-2673	AADAC	3	151814037	151828488	FALSE	206	0.278263195038428	94	141610100	156544194	0.893792418633407	2	0	0.893792418633407	2	0	14934094	2	73	8	1	FALSE	CNLOH	PASS
MDL18-2673	AADACL2	3	151733916	151761339	FALSE	206	0.278263195038428	94	141610100	156544194	0.893792418633407	2	0	0.893792418633407	2	0	14934094	2	73	7	1	FALSE	CNLOH	PASS
MDL18-2673	AADACL3	1	12716115	12728759	FALSE	1	-0.272881556263974	60	13400	12776000	0.890029710282697	1	0	0.890029710282697	1	0	12762600	1	166	9	0	FALSE	HETLOSS	PASS
MDL18-2673	AADACL4	1	12644547	12667086	FALSE	1	-0.272881556263974	60	13400	12776000	0.890029710282697	1	0	0.890029710282697	1	0	12762600	1	166	8	0	FALSE	HETLOSS	PASS
MDL18-2673	AADAT	4	170060222	170091699	FALSE	246	-0.0852376079613125	69	154608429	175673803	1	2	1	1	2	1	21065374	1	65	17	0	FALSE	DIPLOID	PASS
MDL18-2673	AAGAB	15	67201033	67255195	FALSE	639	-0.128778270224892	72	63672700	82659500	NA	2	NA	NA	2	NA	18986800	NA	193	13	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	AAK1	2	69457997	69674349	FALSE	89	0.208644838863147	89	26792700	88885500	NA	2	NA	NA	2	NA	62092800	NA	358	33	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	AAMDC	11	77821109	77918432	FALSE	531	-0.474144846161062	47	70661500	87038100	0.720228918365838	1	0	0.720228918365838	1	0	16376600	1	119	22	0	FALSE	HETLOSS	PASS
MDL18-2673	AAMP	2	218264123	218270257	FALSE	152	0.0766513500079632	82	218074000	219055392	0.893792418633407	2	0	0.893792418633407	2	0	981392	2	29	15	0	FALSE	CNLOH	PASS
MDL18-2673	AANAT	17	76453351	76470117	FALSE	785	0.197390521323461	87	76103529	77405228	1	2	1	1	2	1	1301699	1	24	7	0	FALSE	DIPLOID	PASS
MDL18-2673	AAR2	20	36236459	36270918	FALSE	951	-0.212473149162254	61	36206500	40980786	1	2	1	1	2	1	4774286	1	38	8	0	FALSE	DIPLOID	PASS
MDL18-2673	AARD	8	116938199	116944487	FALSE	396	0.71197095990821	116	109498566	117835646	0.893792418633407	3	1	0.893792418633407	3	1	8337080	2	13	2	0	FALSE	GAIN	PASS
MDL18-2673	AARS	16	70252295	70289543	FALSE	690	-0.266069460569963	58	69937400	70837800	0.780443386108322	1	0	0.780443386108322	1	0	900400	1	17	30	1	FALSE	HETLOSS	PASS
MDL18-2673	AARS2	6	44299654	44313326	FALSE	311	-0.0929092946741438	72	41249500	56168300	NA	2	NA	NA	2	NA	14918800	NA	138	27	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	AARSD1	17	42950526	42964498	FALSE	748	-0.116069886024161	69	42685900	43917663	1	2	1	1	2	1	1231763	1	34	16	0	FALSE	DIPLOID	PASS
MDL18-2673	AASDH	4	56338287	56387508	FALSE	228	-0.0928034013193583	72	9996900	73085500	NA	2	NA	NA	2	NA	63088600	NA	206	20	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	AASDHPPT	11	106075501	106098710	FALSE	534	-0.967773138775793	19	93807600	106107200	0.893792418633407	1	0	0.893792418633407	1	0	12299600	1	60	8	0	FALSE	HETLOSS	PASS
MDL18-2673	AASS	7	122075647	122144280	FALSE	356	0.644897008704002	114	112342600	122076571	0.893792418633407	3	0	0.893792418633407	3	0	9733971	3	31	26	0	TRUE	CNLOH & GAIN	PASS
MDL18-2673	AATF	17	36948875	37056871	FALSE	734	-0.0170411000115265	77	36938400	37554000	NA	2	NA	NA	2	NA	615600	NA	7	20	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	AATK	17	81117295	81166077	FALSE	795	0.0561013564228473	80	81100000	81122315	NA	2	NA	NA	2	NA	22315	NA	2	32	5	TRUE	DIPLOID or CNLOH	PASS
MDL18-2673	ABAT	16	8674565	8784575	FALSE	648	-0.26042478452382	60	1314000	11549800	0.890029710282697	1	0	0.890029710282697	1	0	10235800	1	167	28	0	FALSE	HETLOSS	PASS
MDL18-2673	ABCA1	9	104781002	104928237	FALSE	431	-0.457320476322486	44	104695051	109108507	0.876446096261649	1	0	0.876446096261649	1	0	4413456	1	18	79	12	FALSE	HETLOSS	PASS
MDL18-2673	ABCA10	17	69147214	69244846	FALSE	774	-0.186553386750846	68	68537838	70133300	NA	2	NA	NA	2	NA	1595462	NA	9	38	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	ABCA12	2	214931542	215138428	FALSE	149	0.227627982145879	92	211431100	216066589	1	2	1	1	2	1	4635489	1	10	72	5	FALSE	DIPLOID	PASS
MDL18-2673	ABCA13	7	48171458	48647496	FALSE	342	0.128188958942219	85	27787400	76482800	NA	2	NA	NA	2	NA	48695400	NA	216	109	0	FALSE	DIPLOID or CNLOH	PASS
MDL18-2673	ABCA2	9	137007227	137028922	FALSE	471	-0.679277157426809	34	136741100	137023000	0.893792418633407	1	0	0.893792418633407	1	0	281900	1	23	54	4	TRUE	HETLOSS	PASS
MDL18-2673	ABCA3	16	2275881	2340746	FALSE	648	-0.26042478452382	60	1314000	11549800	0.890029710282697	1	0	0.890029710282697	1	0	10235800	1	167	52	0	FALSE	HETLOSS	PASS
MDL18-2673	ABCA4	1	93992835	94121132	FALSE	5	0.0114337445929225	80	77926800	98914900	NA	2	NA	NA	2	NA	20988100	NA	92	77	0	FALSE	DIPLOID or CNLOH	PASS
