sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X1922	A1BG	19	58345178	58353499	FALSE	752	0.109090542623034	53	57323929	58599300	0.721080299858653	5	2	0.721080299858653	5	2	1275371	3	68	10	0	FALSE	AMP	PASS
X1922	A1CF	10	50799409	50885675	FALSE	412	0.0854548044167497	52	48178000	59355900	0.682131390187044	5	NA	0.682131390187044	5	NA	11177900	NA	37	19	0	FALSE	AMP (many states)	suppress_segment_too_large
X1922	A2M	12	9067664	9116229	FALSE	470	-0.332568615831573	24	8039700	47135900	0.808462903589633	3	NA	0.808462903589633	3	NA	39096200	NA	216	49	0	FALSE	GAIN (many states)	PASS
X1922	A2ML1	12	8822472	8887001	FALSE	470	-0.332568615831573	24	8039700	47135900	0.808462903589633	3	NA	0.808462903589633	3	NA	39096200	NA	216	42	0	FALSE	GAIN (many states)	PASS
X1922	A3GALT2	1	33306766	33321098	FALSE	7	0.0981079900446876	52	27833000	46273200	0.682131390187044	5	NA	0.682131390187044	5	NA	18440200	NA	255	7	0	FALSE	AMP (many states)	suppress_segment_too_large
X1922	A4GALT	22	42692112	42721298	FALSE	836	-0.177317827440117	34	42151238	42912197	0.808462903589633	4	1	0.808462903589633	4	1	760959	3	10	6	0	FALSE	GAIN	PASS
X1922	A4GNT	3	138123718	138132387	FALSE	173	0.681864480627509	81	133400600	139525845	0.808378095423313	7	1	0.808378095423313	7	1	6125245	6	41	5	1	FALSE	AMP	PASS
X1922	AAAS	12	53307456	53324864	FALSE	471	-0.250407317326347	31	47235000	58876400	0.591817139195343	4	NA	0.591817139195343	4	NA	11641400	NA	291	17	0	FALSE	GAIN (many states)	PASS
X1922	AACS	12	125065379	125143333	FALSE	488	-0.249921540564749	28	122867632	125652514	0.808462903589633	3	0	0.808462903589633	3	0	2784882	3	31	30	5	FALSE	CNLOH & GAIN	PASS
X1922	AADAC	3	151814037	151828488	FALSE	179	0.639344017884226	81	142423700	154129800	0.808378095423313	7	0	0.808378095423313	7	0	11706100	7	55	8	1	FALSE	INDETERMINATE	PASS
X1922	AADACL2	3	151733916	151761339	FALSE	179	0.639344017884226	81	142423700	154129800	0.808378095423313	7	0	0.808378095423313	7	0	11706100	7	55	7	1	FALSE	INDETERMINATE	PASS
X1922	AADACL3	1	12716115	12728759	FALSE	3	-0.444485782079695	19	11998600	12716500	0.422347986420764	4	NA	0.422347986420764	4	NA	717900	NA	8	9	0	TRUE	GAIN (many states)	PASS
