sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X2120	A1BG	19	58345178	58353499	FALSE	415	-0.795356688104189	18	56061700	58599311	1	2	1	1	2	1	2537611	1	94	13	0	FALSE	DOUBLE LOSS AFTER	PASS
X2120	A1CF	10	50799409	50885675	FALSE	213	-0.282254698442038	41	47300	77185000	0.857424077584032	3	NA	0.857424077584032	3	NA	77137700	NA	346	20	0	FALSE	LOSS (many states)	PASS
X2120	A2M	12	9067664	9116229	FALSE	244	0.111060734770185	63	12100	48169600	0.825785273938785	4	NA	0.825785273938785	4	NA	48157500	NA	332	50	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X2120	A2ML1	12	8822472	8887001	FALSE	244	0.111060734770185	63	12100	48169600	0.825785273938785	4	NA	0.825785273938785	4	NA	48157500	NA	332	49	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X2120	A3GALT2	1	33306766	33321098	FALSE	4	0.116536134984514	63	31289400	109621257	0.825785273938785	4	2	0.825785273938785	4	2	78331857	2	552	7	0	FALSE	TETRAPLOID	PASS
X2120	A4GALT	22	42692112	42721298	FALSE	473	-0.789004909776861	19	42623700	46915748	0.857424077584032	2	0	0.857424077584032	2	0	4292048	2	45	6	2	FALSE	LOSS BEFORE	PASS
X2120	A4GNT	3	138123718	138132387	FALSE	86	0.146977791545745	60	134158269	139379353	0.826926896408847	4	2	0.826926896408847	4	2	5221084	2	32	5	0	FALSE	TETRAPLOID	PASS
X2120	AAAS	12	53307456	53324864	FALSE	245	-0.268793276805926	41	48184200	93004600	0.857424077584032	3	NA	0.857424077584032	3	NA	44820400	NA	394	19	0	FALSE	LOSS (many states)	PASS
X2120	AACS	12	125065379	125143333	FALSE	257	-0.279694734382928	38	123937715	133204168	0.857424077584032	3	1	0.857424077584032	3	1	9266453	2	46	31	0	FALSE	LOSS AFTER	PASS
X2120	AADAC	3	151814037	151828488	FALSE	88	0.130317596531713	60	141425985	167500400	0.826926896408847	4	2	0.826926896408847	4	2	26074415	2	109	7	1	FALSE	TETRAPLOID	PASS
X2120	AADACL2	3	151733916	151761339	FALSE	88	0.130317596531713	60	141425985	167500400	0.826926896408847	4	2	0.826926896408847	4	2	26074415	2	109	7	1	FALSE	TETRAPLOID	PASS
X2120	AADACL3	1	12716115	12728759	FALSE	2	0.134942502490875	63	931100	30757800	0.825785273938785	4	NA	0.825785273938785	4	NA	29826700	NA	410	9	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
X2120	AADACL4	1	12644547	12667086	FALSE	2	0.134942502490875	63	931100	30757800	0.825785273938785	4	NA	0.825785273938785	4	NA	29826700	NA	410	9	0	FALSE	TETRAPLOID or CNLOH BEFORE	PASS
