sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X1177	A1BG	19	58345178	58353499	FALSE	757	0.263508356331205	60	57814900	58599300	0.607142293377173	4	NA	0.607142293377173	4	NA	784400	NA	39	10	0	FALSE	GAIN (many states)	PASS
X1177	A1CF	10	50799409	50885675	FALSE	381	0.246203499505508	60	48274400	86664200	0.607142293377173	4	NA	0.607142293377173	4	NA	38389800	NA	180	19	0	FALSE	GAIN (many states)	PASS
X1177	A2M	12	9067664	9116229	FALSE	427	0.976329188505694	86	8039700	34223500	0.788716891684546	6	NA	0.788716891684546	6	NA	26183800	NA	186	49	0	FALSE	AMP (many states)	suppress_segment_too_large
X1177	A2ML1	12	8822472	8887001	FALSE	427	0.976329188505694	86	8039700	34223500	0.788716891684546	6	NA	0.788716891684546	6	NA	26183800	NA	186	42	0	FALSE	AMP (many states)	suppress_segment_too_large
X1177	A3GALT2	1	33306766	33321098	FALSE	2	-0.378630846530056	26	12580700	36098600	NA	2	NA	NA	2	NA	23517900	NA	330	7	0	FALSE	DIPLOID or CNLOH	PASS
X1177	A4GALT	22	42692112	42721298	FALSE	844	-0.396724749532342	26	42508933	42879244	NA	2	NA	NA	2	NA	370311	NA	8	6	0	FALSE	DIPLOID or CNLOH	PASS
X1177	A4GNT	3	138123718	138132387	FALSE	159	0.161005956585254	51	133764411	139369500	0.790018976153214	3	1	0.790018976153214	3	1	5605089	2	36	5	1	FALSE	GAIN	PASS
X1177	AAAS	12	53307456	53324864	FALSE	429	-0.371973044729845	26	48153500	100618500	NA	2	NA	NA	2	NA	52465000	NA	432	17	0	FALSE	DIPLOID or CNLOH	PASS
X1177	AACS	12	125065379	125143333	FALSE	451	-0.359206088870455	30	124347928	125073900	NA	2	NA	NA	2	NA	725972	NA	6	30	5	TRUE	DIPLOID or CNLOH	PASS
X1177	AADAC	3	151814037	151828488	FALSE	164	-0.12996974658407	37	151156400	156920714	0.790018976153214	3	1	0.790018976153214	3	1	5764314	2	27	8	1	FALSE	GAIN	PASS
X1177	AADACL2	3	151733916	151761339	FALSE	164	-0.12996974658407	37	151156400	156920714	0.790018976153214	3	1	0.790018976153214	3	1	5764314	2	27	7	1	FALSE	GAIN	PASS
X1177	AADACL3	1	12716115	12728759	FALSE	2	-0.378630846530056	26	12580700	36098600	NA	2	NA	NA	2	NA	23517900	NA	330	9	0	FALSE	DIPLOID or CNLOH	PASS
