sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
MDL16-4473	A1BG	19	58345178	58353499	FALSE	745	-0.0245676972905462	47	57634100	58599300	0.457642860523659	4	2	0.457642860523659	4	2	965200	2	46	10	0	FALSE	TETRAPLOID	PASS
MDL16-4473	A1CF	10	50799409	50885675	FALSE	402	0.0848616709283134	58	50199100	69248700	0.573304678219356	4	NA	0.573304678219356	4	NA	19049600	NA	57	19	0	FALSE	GAIN (many states)	PASS
MDL16-4473	A2M	12	9067664	9116229	FALSE	466	0.00141901859534446	54	6315900	9298900	0.519238144060653	4	NA	0.519238144060653	4	NA	2983000	NA	75	49	0	FALSE	GAIN (many states)	PASS
MDL16-4473	A2ML1	12	8822472	8887001	FALSE	466	0.00141901859534446	54	6315900	9298900	0.519238144060653	4	NA	0.519238144060653	4	NA	2983000	NA	75	42	0	FALSE	GAIN (many states)	PASS
MDL16-4473	A3GALT2	1	33306766	33321098	FALSE	6	-0.0329127956726025	50	22910500	98914900	0.71173015552994	3	NA	0.71173015552994	3	NA	76004400	NA	613	7	0	FALSE	GAIN (many states)	PASS
MDL16-4473	A4GALT	22	42692112	42721298	FALSE	818	-0.200718279417632	35	42500614	43069808	0.71173015552994	3	0	0.71173015552994	3	0	569194	3	9	6	0	FALSE	CNLOH & GAIN	PASS
MDL16-4473	A4GNT	3	138123718	138132387	FALSE	170	-0.0703127756838968	46	132342700	140459900	0.461182358745259	4	2	0.461182358745259	4	2	8117200	2	51	5	1	FALSE	TETRAPLOID	PASS
MDL16-4473	AAAS	12	53307456	53324864	FALSE	470	0.0261310341039498	54	52648300	103638034	0.519238144060653	4	2	0.519238144060653	4	2	50989734	2	349	17	0	FALSE	TETRAPLOID	PASS
MDL16-4473	AACS	12	125065379	125143333	FALSE	489	-0.150104197666986	38	124012100	125644200	0.455552878653656	5	0	0.455552878653656	5	0	1632100	5	10	30	5	FALSE	AMP (LOH)	PASS
MDL16-4473	AADAC	3	151814037	151828488	FALSE	178	0.0921581067824767	55	146591685	159069777	0.385909491546144	5	0	0.385909491546144	5	0	12478092	5	67	8	1	FALSE	AMP (LOH)	suppress_segment_too_large
MDL16-4473	AADACL2	3	151733916	151761339	FALSE	178	0.0921581067824767	55	146591685	159069777	0.385909491546144	5	0	0.385909491546144	5	0	12478092	5	67	7	1	FALSE	AMP (LOH)	suppress_segment_too_large
MDL16-4473	AADACL3	1	12716115	12728759	FALSE	2	-0.131541952910554	45	6533500	12776000	0.71173015552994	3	NA	0.71173015552994	3	NA	6242500	NA	73	9	0	FALSE	GAIN (many states)	PASS
MDL16-4473	AADACL4	1	12644547	12667086	FALSE	2	-0.131541952910554	45	6533500	12776000	0.71173015552994	3	NA	0.71173015552994	3	NA	6242500	NA	73	8	0	FALSE	GAIN (many states)	PASS
MDL16-4473	AADAT	4	170060222	170091699	FALSE	213	-0.138830383054226	38	169703900	186600400	0.455552878653656	5	0	0.455552878653656	5	0	16896500	5	58	17	0	FALSE	AMP (LOH)	suppress_segment_too_large
MDL16-4473	AAGAB	15	67201033	67255195	FALSE	532	-0.0556738708122428	50	48717100	100885193	0.71173015552994	3	1	0.71173015552994	3	1	52168093	2	377	13	0	FALSE	GAIN	PASS
