sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
MDL17-911	A1BG	19	58345178	58353499	FALSE	664	-0.0131819089423284	62	57353781	58599300	1	2	1	1	2	1	1245519	1	67	10	0	FALSE	DIPLOID	PASS
MDL17-911	A1CF	10	50799409	50885675	FALSE	356	-0.236720158789176	49	47563600	54369300	NA	2	NA	NA	2	NA	6805700	NA	31	19	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	A2M	12	9067664	9116229	FALSE	410	-0.187907656990132	53	67000	9208200	NA	2	NA	NA	2	NA	9141200	NA	124	49	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	A2ML1	12	8822472	8887001	FALSE	410	-0.187907656990132	53	67000	9208200	NA	2	NA	NA	2	NA	9141200	NA	124	42	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	A3GALT2	1	33306766	33321098	FALSE	4	-0.155785891563513	50	22959000	119752600	1	2	1	1	2	1	96793600	1	771	7	0	FALSE	DIPLOID	PASS
MDL17-911	A4GALT	22	42692112	42721298	FALSE	750	-0.270343482206571	43	40253699	43161300	1	2	1	1	2	1	2907601	1	54	6	0	FALSE	DIPLOID	PASS
MDL17-911	A4GNT	3	138123718	138132387	FALSE	136	-0.0150732126288499	62	132478223	138759300	1	2	1	1	2	1	6281077	1	39	5	1	FALSE	DIPLOID	PASS
MDL17-911	AAAS	12	53307456	53324864	FALSE	415	0.13978610598251	75	52648300	100404100	0.494586585455528	3	NA	0.494586585455528	3	NA	47755800	NA	328	17	0	FALSE	GAIN (many states)	PASS
MDL17-911	AACS	12	125065379	125143333	FALSE	425	0.133055582901313	72	123034600	131105145	0.780114450955965	3	1	0.780114450955965	3	1	8070545	2	37	30	5	FALSE	GAIN	PASS
MDL17-911	AADAC	3	151814037	151828488	FALSE	139	0.133553854079208	72	150611276	164341400	0.780114450955965	3	1	0.780114450955965	3	1	13730124	2	60	8	1	FALSE	GAIN	PASS
MDL17-911	AADACL2	3	151733916	151761339	FALSE	139	0.133553854079208	72	150611276	164341400	0.780114450955965	3	1	0.780114450955965	3	1	13730124	2	60	7	1	FALSE	GAIN	PASS
MDL17-911	AADACL3	1	12716115	12728759	FALSE	1	-0.233636187151466	49	13400	12776000	NA	2	NA	NA	2	NA	12762600	NA	166	9	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	AADACL4	1	12644547	12667086	FALSE	1	-0.233636187151466	49	13400	12776000	NA	2	NA	NA	2	NA	12762600	NA	166	8	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	AADAT	4	170060222	170091699	FALSE	176	-0.003006940880801	64	168894865	176002583	0.780114450955965	2	0	0.780114450955965	2	0	7107718	2	20	17	0	FALSE	CNLOH	PASS
MDL17-911	AAGAB	15	67201033	67255195	FALSE	451	-0.23415239253947	49	32679700	68332300	NA	2	NA	NA	2	NA	35652600	NA	298	13	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	AAK1	2	69457997	69674349	FALSE	69	0.102802461485233	71	14300	88885500	0.780114450955965	3	NA	0.780114450955965	3	NA	88871200	NA	472	33	0	FALSE	GAIN (many states)	PASS
MDL17-911	AAMDC	11	77821109	77918432	FALSE	387	0.00693917240091136	66	62190400	89717700	NA	2	NA	NA	2	NA	27527300	NA	365	22	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	AAMP	2	218264123	218270257	FALSE	100	0.0762614218196637	71	218075041	218828700	0.780114450955965	3	NA	0.780114450955965	3	NA	753659	NA	22	15	0	FALSE	GAIN (many states)	PASS
MDL17-911	AANAT	17	76453351	76470117	FALSE	546	0.0719517004994654	68	75847616	80089668	0.780114450955965	3	1	0.780114450955965	3	1	4242052	2	65	7	0	FALSE	GAIN	PASS
MDL17-911	AAR2	20	36236459	36270918	FALSE	675	-0.161946029701394	51	35655400	44936981	0.780114450955965	2	0	0.780114450955965	2	0	9281581	2	77	8	0	FALSE	CNLOH	PASS
MDL17-911	AARD	8	116938199	116944487	FALSE	291	0.184686890947674	76	109382500	123102400	0.780114450955965	3	0	0.780114450955965	3	0	13719900	3	30	2	0	FALSE	CNLOH & GAIN	PASS
MDL17-911	AARS	16	70252295	70289543	FALSE	484	-0.130095387032858	56	69748300	70565100	0.780114450955965	2	0	0.780114450955965	2	0	816800	2	14	30	1	FALSE	CNLOH	PASS
MDL17-911	AARS2	6	44299654	44313326	FALSE	224	-0.175851978793525	53	106200	105376200	NA	2	NA	NA	2	NA	105270000	NA	734	27	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	AARSD1	17	42950526	42964498	FALSE	524	0.104939266353098	69	42232100	43381360	0.762271498005758	3	1	0.762271498005758	3	1	1149260	2	39	16	0	FALSE	GAIN	PASS
MDL17-911	AASDH	4	56338287	56387508	FALSE	158	0.0683085982687298	71	41935700	102268142	0.780114450955965	3	NA	0.780114450955965	3	NA	60332442	NA	267	20	0	FALSE	GAIN (many states)	PASS
MDL17-911	AASDHPPT	11	106075501	106098710	FALSE	390	0.00739232388438674	63	102778504	108189300	0.341434771078482	3	0	0.341434771078482	3	0	5410796	3	29	8	0	FALSE	CNLOH & GAIN	PASS
MDL17-911	AASS	7	122075647	122144280	FALSE	269	0.337875283519984	82	117222700	122409619	0.780114450955965	3	NA	0.780114450955965	3	NA	5186919	NA	17	26	0	FALSE	GAIN (many states)	PASS
MDL17-911	AATF	17	36948875	37056871	FALSE	515	0.0497805340899337	68	35855337	39109561	0.780114450955965	3	1	0.780114450955965	3	1	3254224	2	59	20	0	FALSE	GAIN	PASS
MDL17-911	AATK	17	81117295	81166077	FALSE	551	-0.0670796854871128	54	80419733	81294762	1	2	1	1	2	1	875029	1	11	32	5	FALSE	DIPLOID	PASS
MDL17-911	ABAT	16	8674565	8784575	FALSE	458	-0.116990513969175	57	2519200	10818100	NA	2	NA	NA	2	NA	8298900	NA	99	28	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	ABCA1	9	104781002	104928237	FALSE	314	0.0910224242974181	67	104695542	111337097	0.780114450955965	3	0	0.780114450955965	3	0	6641555	3	30	79	12	FALSE	CNLOH & GAIN	PASS
MDL17-911	ABCA10	17	69147214	69244846	FALSE	541	0.0763851681960634	71	68907729	73169500	0.780114450955965	3	NA	0.780114450955965	3	NA	4261771	NA	11	38	0	FALSE	GAIN (many states)	PASS
MDL17-911	ABCA12	2	214931542	215138428	FALSE	97	0.0199616782096435	62	206765180	216051600	1	2	1	1	2	1	9286420	1	35	72	5	FALSE	DIPLOID	PASS
MDL17-911	ABCA13	7	48171458	48647496	FALSE	254	0.384280282948919	86	21873400	56163500	0.780114450955965	3	NA	0.780114450955965	3	NA	34290100	NA	179	109	0	FALSE	GAIN (many states)	PASS
MDL17-911	ABCA2	9	137007227	137028922	FALSE	350	-0.00294234362413384	64	136977600	137107768	0.780114450955965	2	0	0.780114450955965	2	0	130168	2	13	54	4	FALSE	CNLOH	PASS
MDL17-911	ABCA3	16	2275881	2340746	FALSE	457	-0.321363700979861	45	11800	2514000	NA	2	NA	NA	2	NA	2502200	NA	116	52	0	FALSE	DIPLOID or CNLOH	PASS
MDL17-911	ABCA4	1	93992835	94121132	FALSE	4	-0.155785891563513	50	22959000	119752600	1	2	1	1	2	1	96793600	1	771	77	0	FALSE	DIPLOID	PASS
MDL17-911	ABCA5	17	69244311	69327244	FALSE	541	0.0763851681960634	71	68907729	73169500	0.780114450955965	3	NA	0.780114450955965	3	NA	4261771	NA	11	36	0	FALSE	GAIN (many states)	PASS
MDL17-911	ABCA6	17	69078702	69141888	FALSE	541	0.0763851681960634	71	68907729	73169500	0.780114450955965	3	NA	0.780114450955965	3	NA	4261771	NA	11	41	1	FALSE	GAIN (many states)	PASS
MDL17-911	ABCA7	19	1040101	1065572	FALSE	576	-0.235841922744854	49	107400	10305105	1	2	1	1	2	1	10197705	1	307	50	0	FALSE	DIPLOID	PASS
MDL17-911	ABCA8	17	68867292	68955392	FALSE	540	-0.198337449606105	53	68537838	68906161	NA	2	NA	NA	2	NA	368323	NA	3	48	2	TRUE	DIPLOID or CNLOH	PASS
