sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
X970	A1BG	19	58345178	58353499	FALSE	529	-0.607332156911712	27	57974083	58599311	0.836329229597733	1	0	0.836329229597733	1	0	625228	1	29	11	0	FALSE	HETLOSS	PASS
X970	A1CF	10	50799409	50885675	FALSE	298	-0.675266975498257	26	47690200	91461200	0.836329229597733	1	0	0.836329229597733	1	0	43771000	1	223	19	0	FALSE	HETLOSS	PASS
X970	A2M	12	9067664	9116229	FALSE	351	0.0593225649365109	42	8050600	47798100	NA	2	NA	NA	2	NA	39747500	NA	221	49	0	FALSE	DIPLOID or CNLOH	PASS
X970	A2ML1	12	8822472	8887001	FALSE	351	0.0593225649365109	42	8050600	47798100	NA	2	NA	NA	2	NA	39747500	NA	221	42	0	FALSE	DIPLOID or CNLOH	PASS
X970	A3GALT2	1	33306766	33321098	FALSE	13	-0.645483734247229	28	22912700	36802000	0.800713675884337	1	0	0.800713675884337	1	0	13889300	1	208	7	0	FALSE	HETLOSS	PASS
X970	A4GALT	22	42692112	42721298	FALSE	597	-0.620854563946085	28	42631126	42693300	0.800713675884337	1	0	0.800713675884337	1	0	62174	1	3	6	0	TRUE	HETLOSS	PASS
X970	A4GNT	3	138123718	138132387	FALSE	131	0.622085785413759	61	133386400	140176200	0.836329229597733	3	1	0.836329229597733	3	1	6789800	2	44	5	3	FALSE	GAIN	PASS
X970	AAAS	12	53307456	53324864	FALSE	356	0.155364397603297	50	53055700	57952000	NA	2	NA	NA	2	NA	4896300	NA	166	16	0	FALSE	DIPLOID or CNLOH	PASS
X970	AACS	12	125065379	125143333	FALSE	365	0.132616431302468	46	121931856	133234400	1	2	1	1	2	1	11302544	1	86	30	1	FALSE	DIPLOID	PASS
X970	AADAC	3	151814037	151828488	FALSE	135	0.63361230824294	65	146160842	152459200	0.836329229597733	3	1	0.836329229597733	3	1	6298358	2	42	8	1	FALSE	GAIN	PASS
X970	AADACL2	3	151733916	151761339	FALSE	135	0.63361230824294	65	146160842	152459200	0.836329229597733	3	1	0.836329229597733	3	1	6298358	2	42	7	1	FALSE	GAIN	PASS
X970	AADACL3	1	12716115	12728759	FALSE	4	0.157832870170559	50	11115400	12827900	NA	2	NA	NA	2	NA	1712500	NA	29	9	0	FALSE	DIPLOID or CNLOH	PASS
X970	AADACL4	1	12644547	12667086	FALSE	4	0.157832870170559	50	11115400	12827900	NA	2	NA	NA	2	NA	1712500	NA	29	7	0	FALSE	DIPLOID or CNLOH	PASS
X970	AADAT	4	170060222	170091699	FALSE	168	0.106173974747062	43	168668136	186616979	1	2	1	1	2	1	17948843	1	62	16	0	FALSE	DIPLOID	PASS
X970	AAGAB	15	67201033	67255195	FALSE	392	0.109285931166781	45	63983500	92394000	NA	2	NA	NA	2	NA	28410500	NA	268	15	0	FALSE	DIPLOID or CNLOH	PASS
X970	AAK1	2	69457997	69674349	FALSE	76	0.112196677560276	45	61317800	72515200	NA	2	NA	NA	2	NA	11197400	NA	71	34	0	FALSE	DIPLOID or CNLOH	PASS
X970	AAMDC	11	77821109	77918432	FALSE	335	0.664123755269946	66	74336500	92352100	0.836329229597733	3	NA	0.836329229597733	3	NA	18015600	NA	87	23	0	FALSE	GAIN (many states)	PASS
X970	AAMP	2	218264123	218270257	FALSE	103	0.106694115444336	43	212926254	227028100	1	2	1	1	2	1	14101846	1	96	14	0	FALSE	DIPLOID	PASS
X970	AANAT	17	76453351	76470117	FALSE	464	0.665427225955127	64	76291123	77397100	0.836329229597733	3	0	0.836329229597733	3	0	1105977	3	20	7	0	FALSE	CNLOH & GAIN	PASS
X970	AAR2	20	36236459	36270918	FALSE	538	0.155467003841721	46	34872700	37204800	1	2	1	1	2	1	2332100	1	43	8	1	FALSE	DIPLOID	PASS
X970	AARD	8	116938199	116944487	FALSE	258	1.19448654307403	79	102223900	118930700	0.830736630390794	5	0	0.830736630390794	5	0	16706800	5	42	2	1	FALSE	AMP (LOH)	suppress_segment_too_large
X970	AARS	16	70252295	70289543	FALSE	416	-0.608523267754995	28	69986300	70467630	0.800713675884337	1	0	0.800713675884337	1	0	481330	1	9	30	1	FALSE	HETLOSS	PASS
X970	AARS2	6	44299654	44313326	FALSE	204	0.0841509726666429	45	43770900	74282400	NA	2	NA	NA	2	NA	30511500	NA	117	27	0	FALSE	DIPLOID or CNLOH	PASS
X970	AARSD1	17	42950526	42964498	FALSE	444	-0.63402175725098	28	42879600	43720500	0.800713675884337	1	0	0.800713675884337	1	0	840900	1	17	14	0	FALSE	HETLOSS	PASS
X970	AASDH	4	56338287	56387508	FALSE	162	0.108224279749306	45	38014200	64713300	NA	2	NA	NA	2	NA	26699100	NA	96	20	0	FALSE	DIPLOID or CNLOH	PASS
X970	AASDHPPT	11	106075501	106098710	FALSE	339	0.117902833387489	43	103850100	115950400	1	2	1	1	2	1	12100300	1	80	9	0	FALSE	DIPLOID	PASS
X970	AASS	7	122075647	122144280	FALSE	234	0.123561543650109	44	112775261	130213621	0.836329229597733	2	0	0.836329229597733	2	0	17438360	2	83	27	0	FALSE	CNLOH	PASS
X970	AATF	17	36948875	37056871	FALSE	440	-0.679333465775146	25	36274300	40882600	0.836329229597733	1	0	0.836329229597733	1	0	4608300	1	92	19	0	FALSE	HETLOSS	PASS
X970	AATK	17	81117295	81166077	FALSE	468	0.649588906907328	64	78529819	83240254	0.836329229597733	3	0	0.836329229597733	3	0	4710435	3	91	30	4	FALSE	CNLOH & GAIN	PASS
X970	ABAT	16	8674565	8784575	FALSE	395	-0.605402989217106	28	11800	10746990	0.800713675884337	1	0	0.800713675884337	1	0	10735190	1	211	24	0	FALSE	HETLOSS	PASS
X970	ABCA1	9	104781002	104928237	FALSE	278	0.0666457223719397	39	95004300	111714468	1	2	1	1	2	1	16710168	1	102	78	7	FALSE	DIPLOID	PASS
X970	ABCA10	17	69147214	69244846	FALSE	459	0.511155916031343	58	68554746	69215844	0.208117068913761	5	NA	0.208117068913761	5	NA	661098	NA	5	42	7	TRUE	AMP (many states)	PASS
X970	ABCA12	2	214931542	215138428	FALSE	103	0.106694115444336	43	212926254	227028100	1	2	1	1	2	1	14101846	1	96	70	2	FALSE	DIPLOID	PASS
X970	ABCA13	7	48171458	48647496	FALSE	222	-0.664093444462582	26	28488000	48926100	0.836329229597733	1	0	0.836329229597733	1	0	20438100	1	110	108	0	FALSE	HETLOSS	PASS
X970	ABCA2	9	137007227	137028922	FALSE	293	-0.617891800769036	27	135786402	138220900	0.836329229597733	1	0	0.836329229597733	1	0	2434498	1	82	53	5	FALSE	HETLOSS	PASS
X970	ABCA3	16	2275881	2340746	FALSE	395	-0.605402989217106	28	11800	10746990	0.800713675884337	1	0	0.800713675884337	1	0	10735190	1	211	50	0	FALSE	HETLOSS	PASS
X970	ABCA4	1	93992835	94121132	FALSE	15	0.098042776258769	45	46549900	103537547	1	2	1	1	2	1	56987647	1	282	77	0	FALSE	DIPLOID	PASS
X970	ABCA5	17	69244311	69327244	FALSE	460	0.600830317408289	62	69216454	74933500	0.836329229597733	3	0	0.836329229597733	3	0	5717046	3	36	39	3	FALSE	CNLOH & GAIN	PASS
X970	ABCA6	17	69078702	69141888	FALSE	459	0.511155916031343	58	68554746	69215844	0.208117068913761	5	NA	0.208117068913761	5	NA	661098	NA	5	48	1	FALSE	AMP (many states)	PASS
X970	ABCA7	19	1040101	1065572	FALSE	474	-0.636989964835696	28	507600	8605800	0.800713675884337	1	0	0.800713675884337	1	0	8098200	1	256	51	0	FALSE	HETLOSS	PASS
X970	ABCA8	17	68867292	68955392	FALSE	459	0.511155916031343	58	68554746	69215844	0.208117068913761	5	NA	0.208117068913761	5	NA	661098	NA	5	49	1	FALSE	AMP (many states)	PASS
X970	ABCA9	17	68974488	69061064	FALSE	459	0.511155916031343	58	68554746	69215844	0.208117068913761	5	NA	0.208117068913761	5	NA	661098	NA	5	44	0	FALSE	AMP (many states)	PASS
X970	ABCB1	7	87503633	87713323	FALSE	226	-0.677718433866352	26	65617800	100034100	0.836329229597733	1	0	0.836329229597733	1	0	34416300	1	188	41	0	FALSE	HETLOSS	PASS
