sample	arm	tcn	lcn	cn_length	arm_length	frac_of_arm	cn_state
X106	3p	3	1	6278116	6278116	1	GAIN
X106	3q	3	1	84525512	105379250	0.8	GAIN
X106	5p	2	0	14816553.5	14816553.5	1	CNLOH
X106	7p	1	0	7639000	7639000	1	HETLOSS
X106	8p	1	0	34566800	36250904.5	0.95	HETLOSS
X106	8q	3	1	93197281.5	99453666.5	0.94	GAIN
X106	9p	2	1	39412896.5	39412896.5	1	DIPLOID
X106	9q	2	1	93666903.5	93666903.5	1	DIPLOID
X106	10p	2	0	25484901.5	25484901.5	1	CNLOH
X106	10q	2	0	92916737.5	93019471.5	1	CNLOH
X106	11p	1	0	5106400	5106400	1	HETLOSS
X106	13q	3	1	44487100	44487100	1	GAIN
X106	14q	2	1	25348200	25348200	1	DIPLOID
X106	15q	4	1	13991400	14635300	0.96	GAIN
X106	16q	1	0	43653608	52871394.5	0.83	HETLOSS
X106	17p	1	0	13473021.5	14401321.5	0.94	HETLOSS
X106	17q	2	0	51788675	58198056.5	0.89	CNLOH
X106	18p	2	0	18113552.5	18113552.5	1	CNLOH
X106	18q	1	0	51594476	62085575.5	0.83	HETLOSS
X106	19q	2	1	28775079	28775079	1	DIPLOID
X106	20p	2	0	24831300	27700190	0.9	CNLOH
X106	20q	3	1	36090610	36090610	1	GAIN
X106	21q	2	0	34085479	34775399	0.98	CNLOH
X106	22q	2	1	36794505	36794505	1	DIPLOID
X106	23p	1	0	37561200	43601260.5	0.86	HETLOSS
