sample	gene	chrom	gene_start	gene_end	tsg	seg	median_cnlr_seg	segclust	seg_start	seg_end	cf.em	tcn.em	lcn.em	cf	tcn	lcn	seg_length	mcn	genes_on_seg	gene_snps	gene_het_snps	spans_segs	cn_state	filter
MDL16-372	A1BG	19	58345178	58353499	FALSE	692	-0.429474449587058	32	54875402	58599300	0.809976196672101	1	0	0.809976196672101	1	0	3723898	1	147	10	0	FALSE	HETLOSS	PASS
MDL16-372	A1CF	10	50799409	50885675	FALSE	362	-0.515289954964553	28	48178000	50836100	0.634009483923064	1	0	0.634009483923064	1	0	2658100	1	23	19	0	TRUE	HETLOSS	PASS
MDL16-372	A2M	12	9067664	9116229	FALSE	410	0.3005145333543	77	171200	26925800	0.809976196672101	3	NA	0.809976196672101	3	NA	26754600	NA	256	49	0	FALSE	GAIN (many states)	PASS
MDL16-372	A2ML1	12	8822472	8887001	FALSE	410	0.3005145333543	77	171200	26925800	0.809976196672101	3	NA	0.809976196672101	3	NA	26754600	NA	256	42	0	FALSE	GAIN (many states)	PASS
MDL16-372	A3GALT2	1	33306766	33321098	FALSE	3	-0.376123459812451	40	12920100	53809900	NA	2	NA	NA	2	NA	40889800	NA	533	7	0	FALSE	DIPLOID or CNLOH	PASS
MDL16-372	A4GALT	22	42692112	42721298	FALSE	771	-0.40629927803458	32	41517840	48707778	0.809976196672101	1	0	0.809976196672101	1	0	7189938	1	72	6	0	FALSE	HETLOSS	PASS
MDL16-372	A4GNT	3	138123718	138132387	FALSE	158	-0.0705177524831455	53	132401900	143467240	1	2	1	1	2	1	11065340	1	71	5	1	FALSE	DIPLOID	PASS
MDL16-372	AAAS	12	53307456	53324864	FALSE	412	-0.346894541116977	40	32747200	81266900	NA	2	NA	NA	2	NA	48519700	NA	410	17	0	FALSE	DIPLOID or CNLOH	PASS
MDL16-372	AACS	12	125065379	125143333	FALSE	430	0.076299931590463	61	124354600	131850128	1	2	1	1	2	1	7495528	1	19	30	5	FALSE	DIPLOID	PASS
MDL16-372	AADAC	3	151814037	151828488	FALSE	162	0.0216128090115501	57	150926909	168024400	1	2	1	1	2	1	17097491	1	65	8	1	FALSE	DIPLOID	PASS
MDL16-372	AADACL2	3	151733916	151761339	FALSE	162	0.0216128090115501	57	150926909	168024400	1	2	1	1	2	1	17097491	1	65	7	1	FALSE	DIPLOID	PASS
MDL16-372	AADACL3	1	12716115	12728759	FALSE	2	-0.0428167598337881	56	1482400	12895200	NA	2	NA	NA	2	NA	11412800	NA	137	9	0	FALSE	DIPLOID or CNLOH	PASS
MDL16-372	AADACL4	1	12644547	12667086	FALSE	2	-0.0428167598337881	56	1482400	12895200	NA	2	NA	NA	2	NA	11412800	NA	137	8	0	FALSE	DIPLOID or CNLOH	PASS
MDL16-372	AADAT	4	170060222	170091699	FALSE	202	0.0111447057473936	57	157084761	176002583	1	2	1	1	2	1	18917822	1	54	17	0	FALSE	DIPLOID	PASS
MDL16-372	AAGAB	15	67201033	67255195	FALSE	459	-0.348300512025295	40	30834400	73690800	NA	2	NA	NA	2	NA	42856400	NA	344	13	0	FALSE	DIPLOID or CNLOH	PASS
MDL16-372	AAK1	2	69457997	69674349	FALSE	76	0.294487214626019	77	55983000	88885500	0.809976196672101	3	NA	0.809976196672101	3	NA	32902500	NA	187	33	0	FALSE	GAIN (many states)	PASS
MDL16-372	AAMDC	11	77821109	77918432	FALSE	392	0.451003351389824	84	60890700	99916300	0.809976196672101	3	NA	0.809976196672101	3	NA	39025600	NA	442	22	0	FALSE	GAIN (many states)	PASS
MDL16-372	AAMP	2	218264123	218270257	FALSE	118	-0.0291922584109312	58	217885200	219497561	0.809976196672101	2	0	0.809976196672101	2	0	1612361	2	50	15	0	FALSE	CNLOH	PASS
MDL16-372	AANAT	17	76453351	76470117	FALSE	580	-0.000474228037548824	57	76103529	78507542	1	2	1	1	2	1	2404013	1	36	7	0	FALSE	DIPLOID	PASS
MDL16-372	AAR2	20	36236459	36270918	FALSE	705	-0.00224614748756818	58	35434000	37232377	0.809976196672101	2	0	0.809976196672101	2	0	1798377	2	30	8	0	FALSE	CNLOH	PASS
MDL16-372	AARD	8	116938199	116944487	FALSE	311	0.322778407141508	75	112255339	120225100	0.809976196672101	3	1	0.809976196672101	3	1	7969761	2	19	2	0	FALSE	GAIN	PASS
MDL16-372	AARS	16	70252295	70289543	FALSE	500	-0.346316363484546	36	69343596	70647229	0.809976196672101	2	0	0.809976196672101	2	0	1303633	2	22	30	1	FALSE	CNLOH	PASS
MDL16-372	AARS2	6	44299654	44313326	FALSE	246	-0.369777248045962	40	37258100	61978200	NA	2	NA	NA	2	NA	24720100	NA	174	27	0	FALSE	DIPLOID or CNLOH	PASS
MDL16-372	AARSD1	17	42950526	42964498	FALSE	553	0.0252838825247674	58	42586100	44260880	0.809976196672101	2	0	0.809976196672101	2	0	1674780	2	52	16	0	FALSE	CNLOH	PASS
MDL16-372	AASDH	4	56338287	56387508	FALSE	184	-0.347295686298625	40	9985900	83467500	NA	2	NA	NA	2	NA	73481600	NA	280	20	0	FALSE	DIPLOID or CNLOH	PASS
MDL16-372	AASDHPPT	11	106075501	106098710	FALSE	394	0.860151398736188	94	102776805	108510520	0.568446478274857	6	2	0.568446478274857	6	2	5733715	4	33	8	0	FALSE	AMP	PASS
MDL16-372	AASS	7	122075647	122144280	FALSE	287	0.30987860549219	75	111728425	123706300	0.809976196672101	3	1	0.809976196672101	3	1	11977875	2	43	26	0	FALSE	GAIN	PASS
MDL16-372	AATF	17	36948875	37056871	FALSE	535	0.0176028203236445	60	36596900	37386085	NA	2	NA	NA	2	NA	789185	NA	6	20	0	FALSE	DIPLOID or CNLOH	PASS
MDL16-372	AATK	17	81117295	81166077	FALSE	584	-0.298908540682931	42	80968700	81198400	0.809976196672101	2	0	0.809976196672101	2	0	229700	2	5	32	5	FALSE	CNLOH	PASS
MDL16-372	ABAT	16	8674565	8784575	FALSE	464	-0.366805362516208	36	2247000	16161700	0.809976196672101	2	0	0.809976196672101	2	0	13914700	2	149	28	0	FALSE	CNLOH	PASS
MDL16-372	ABCA1	9	104781002	104928237	FALSE	324	-0.606395434590434	22	104695251	104809400	0.809976196672101	1	0	0.809976196672101	1	0	114149	1	4	79	12	TRUE	HETLOSS	PASS
MDL16-372	ABCA10	17	69147214	69244846	FALSE	569	-0.00278753572265455	57	67044624	69526834	1	2	1	1	2	1	2482210	1	20	38	0	FALSE	DIPLOID	PASS
MDL16-372	ABCA12	2	214931542	215138428	FALSE	115	-0.0531189303695027	53	201603300	216190400	1	2	1	1	2	1	14587100	1	68	72	5	FALSE	DIPLOID	PASS
MDL16-372	ABCA13	7	48171458	48647496	FALSE	273	0.309686909948925	77	45866100	56116300	0.809976196672101	3	NA	0.809976196672101	3	NA	10250200	NA	36	109	0	FALSE	GAIN (many states)	PASS
MDL16-372	ABCA2	9	137007227	137028922	FALSE	354	-0.456163103505803	29	135549914	137010665	0.809976196672101	1	0	0.809976196672101	1	0	1460751	1	49	54	4	TRUE	HETLOSS	PASS
MDL16-372	ABCA3	16	2275881	2340746	FALSE	464	-0.366805362516208	36	2247000	16161700	0.809976196672101	2	0	0.809976196672101	2	0	13914700	2	149	52	0	FALSE	CNLOH	PASS
