sample	arm	tcn	lcn	cn_length	arm_length	frac_of_arm	cn_state
X342	1p	2	1	97720927.5	97720927.5	1	DIPLOID
X342	1q	2	1	117076434.5	125406157.5	0.93	DIPLOID
X342	2p	2	1	93125051	93125051	1	DIPLOID
X342	2q	2	1	144495381	145282774	0.99	DIPLOID
X342	3p	2	1	92016116	92016116	1	DIPLOID
X342	3q	2	1	105963097	105963097	1	DIPLOID
X342	4p	2	1	41479306	41571206	1	DIPLOID
X342	4q	2	1	132041721	138564462	0.95	DIPLOID
X342	5q	2	1	110486429	110721242	1	DIPLOID
X342	6q	2	1	94728693	94730078	1	DIPLOID
X342	7p	2	1	59829136.5	59829136.5	1	DIPLOID
X342	7q	2	1	93616776.5	94135636.5	0.99	DIPLOID
X342	8p	2	1	32540104.5	32759104.5	0.99	DIPLOID
X342	8q	2	1	88015208.5	100011311.5	0.88	DIPLOID
X342	9p	2	1	2069296.5	2069296.5	1	DIPLOID
X342	9q	2	1	93762144.5	93762144.5	1	DIPLOID
X342	10q	2	1	32146179	33790979	0.95	DIPLOID
X342	11q	2	1	79335550	79898850	0.99	DIPLOID
X342	12p	3	1	35965129.5	35965129.5	1	GAIN
X342	12q	3	1	89419621.5	97249598.5	0.92	GAIN
X342	13q	2	1	96153000	96153000	1	DIPLOID
X342	14q	2	1	86191705	87147105	0.99	DIPLOID
X342	15q	2	1	78523516	78762216	1	DIPLOID
X342	16p	2	1	35896400	35896400	1	DIPLOID
X342	16q	2	1	43663947	43753247	1	DIPLOID
X342	18p	2	1	8368652.5	8368652.5	1	DIPLOID
X342	18q	2	1	52484899.5	62073099.5	0.85	DIPLOID
X342	19p	2	1	24354738	25695597	0.95	DIPLOID
X342	19q	2	1	30731677	32499502	0.95	DIPLOID
X342	20p	2	1	28149490	28149490	1	DIPLOID
X342	20q	2	1	31725424	35684242	0.89	DIPLOID
X342	21q	2	1	33268485	33708950	0.99	DIPLOID
X342	22q	2	1	36093395	36097595	1	DIPLOID
X342	23p	2	1	60224960.5	60224960.5	1	DIPLOID
X342	23q	2	1	93311289.5	93311289.5	1	DIPLOID
