sample	arm	tcn	lcn	cn_length	arm_length	frac_of_arm	cn_state
X1580	1p	3	1	18266944.5	18266944.5	1	GAIN
X1580	2q	3	1	95565853	119323763	0.8	GAIN
X1580	3q	4	2	90619388	94506988	0.96	TETRAPLOID
X1580	5q	3	1	109010596	109750896	0.99	GAIN
X1580	7q	3	1	55825312	57358449	0.97	GAIN
X1580	8p	0	0	56300	56300	1	HOMDEL
X1580	10q	2	1	29279486	32566986	0.9	DIPLOID
X1580	12p	0	0	40500	40500	1	HOMDEL
X1580	13q	2	0	64314351	64448351	1	CNLOH
X1580	14q	2	0	19702455	21320851	0.92	CNLOH
X1580	15q	3	1	23061308	23162661	1	GAIN
X1580	16p	3	1	32328813.5	37270068.5	0.87	GAIN
X1580	17p	2	0	16358388.5	16475788.5	0.99	CNLOH
X1580	17q	2	0	55015313.5	58380890.5	0.94	CNLOH
X1580	18p	2	0	14958900	17865448.5	0.84	CNLOH
X1580	19p	2	0	19820136	23520916	0.84	CNLOH
X1580	20p	4	2	12700803	12700803	1	TETRAPLOID
X1580	20q	4	2	28571105	32940194	0.87	TETRAPLOID
X1580	22q	3	1	34503797	35063682	0.98	GAIN
X1580	23q	2	1	65815622	69518559	0.95	DIPLOID
